source,end,weight
129,4,51
129,44,90
129,48,19
129,5,10
129,53,89
129,56,36
129,6,11
129,63,75
129,64,57
129,65,42
129,66,59
129,68,62
129,72,48
129,76,32
129,8,45
129,81,12
129,82,49
129,89,76
129,96,64
13,0,20
13,132,94
13,144,89
13,16,73
13,17,6
13,18,67
13,195,48
13,2,14
13,24,19
13,3,99
13,32,14
13,4,14
13,5,73
13,64,12
13,66,68
13,98,28
130,0,27
130,1,26
130,104,40
130,11,42
130,113,22
130,114,49
130,12,35
130,124,4
130,128,12
130,129,42
130,133,23
130,136,76
130,144,87
130,146,26
130,149,12
130,154,34
130,16,28
130,160,81
130,169,91
130,17,47
130,170,18
130,175,54
130,18,35
130,192,56
130,194,53
130,195,80
130,198,80
130,2,81
130,208,67
130,21,82
130,213,18
130,224,71
130,27,94
130,3,99
130,32,88
130,33,95
130,36,7
130,37,65
130,4,1
130,42,82
130,5,55
130,53,9
130,64,89
130,68,63
130,72,100
130,75,42
130,8,11
130,82,53
130,83,66
130,84,17
130,86,81
130,89,73
130,9,92
130,96,41
130,99,12
131,0,38
131,1,59
131,100,79
131,106,63
131,128,66
131,16,88
131,162,91
131,192,91
131,197,83
131,206,69
131,24,15
131,28,37
131,32,53
131,38,36
131,4,83
131,65,90
131,66,48
131,77,16
131,87,78
131,88,27
131,96,68
131,98,24
132,0,4
132,1,70
132,100,28
132,104,49
132,109,41
132,110,37
132,128,94
132,129,72
132,13,94
132,136,84
132,144,51
132,148,82
132,151,51
132,152,36
132,16,60
132,160,99
132,17,64
132,170,64
132,18,78
132,184,54
132,19,10
132,192,15
132,2,62
132,22,71
132,224,13
132,3,69
132,31,32
132,32,93
132,35,65
132,38,67
132,4,95
132,40,56
132,42,98
132,44,44
132,45,76
132,48,53
132,5,5
132,56,23
132,6,3
132,64,3
132,65,70
132,66,25
132,72,97
132,73,100
132,74,4
132,8,95
132,83,35
132,96,88
132,97,12
133,0,48
133,1,8
133,128,64
133,129,69
133,130,23
133,136,32
133,147,87
133,16,33
133,160,59
133,20,83
133,205,79
133,21,27
133,24,77
133,26,41
133,3,24
133,32,42
133,4,77
133,42,64
133,48,82
133,5,63
133,58,38
133,65,14
133,68,21
133,73,69
133,96,18
134,0,58
134,1,14
134,10,96
134,129,28
134,148,31
134,153,89
134,160,19
134,168,50
134,185,79
134,2,19
134,224,7
134,25,80
134,3,86
134,32,58
134,33,75
134,49,54
134,5,83
134,6,62
134,65,77
134,69,86
134,8,60
134,80,76
134,94,6
134,96,85
134,99,22
135,0,35
135,152,21
135,17,50
135,18,44
135,2,73
135,200,32
135,243,79
135,4,40
135,48,58
135,68,32
135,8,82
135,9,16
136,0,77
136,1,79
136,12,47
136,128,100
136,129,77
136,130,76
136,132,84
136,133,32
136,138,94
136,144,75
136,151,29
136,152,50
136,16,60
136,160,43
136,164,57
136,171,47
136,178,39
136,2,15
136,200,17
136,22,78
136,226,25
136,24,93
136,27,67
136,3,93
136,32,53
136,33,71
136,34,22
136,36,50
136,4,42
136,40,55
136,48,58
136,50,60
136,51,57
136,52,90
136,6,3
136,64,1
136,65,35
136,66,87
136,67,79
136,68,31
136,72,11
136,76,78
136,8,36
136,83,34
136,96,15
137,0,81
137,1,60
137,10,43
137,138,56
137,144,67
137,16,13
137,160,73
137,168,97
137,192,27
137,2,81
137,22,78
137,24,87
137,242,47
137,3,60
137,36,18
137,4,81
137,40,58
137,41,88
137,64,93
137,74,24
137,8,30
137,80,78
137,82,98
138,0,3
138,1,27
138,11,32
138,110,92
138,112,73
138,136,94
138,137,56
138,144,54
138,163,29
138,18,59
138,188,33
138,192,27
138,194,65
138,24,59
138,32,55
138,34,98
138,38,47
138,4,83
138,48,54
138,56,41
138,57,33
138,6,16
138,66,26
138,96,23
139,0,86
139,12,90
139,145,50
139,16,77
139,18,64
139,33,65
139,36,56
14,0,4
14,1,51
14,128,68
14,144,97
14,16,83
14,2,71
14,20,84
14,24,34
14,38,22
14,4,100
14,42,97
14,48,6
14,50,61
14,6,60
14,64,48
14,72,78
14,8,25
14,97,91
140,0,69
140,102,59
140,12,13
140,144,52
140,177,14
140,193,51
140,24,19
140,3,55
140,32,46
140,36,93
140,38,81
140,5,39
140,6,12
140,66,37
140,67,45
140,84,85
140,96,49
140,99,7
141,178,79
141,214,32
141,22,16
141,24,100
141,4,77
141,5,59
141,6,61
141,64,68
141,72,66
141,8,98
142,0,12
142,1,30
142,118,31
142,16,83
142,166,97
142,240,55
142,40,78
142,5,14
142,8,78
143,0,12
143,28,97
143,5,71
143,52,6
143,8,90
144,0,10
144,1,42
144,12,47
144,128,15
144,129,24
144,13,89
144,130,87
144,132,51
144,136,75
144,137,67
144,138,54
144,14,97
144,140,52
144,145,39
144,148,29
144,16,86
144,160,17
144,162,31
144,163,74
144,18,85
144,192,81
144,194,42
144,2,84
144,225,53
144,26,51
144,3,11
144,32,77
144,34,5
144,35,52
144,36,90
144,38,70
144,4,43
144,40,72
144,46,48
144,48,21
144,5,57
144,52,16
144,54,78
144,64,80
144,65,75
144,66,43
144,67,39
144,68,28
144,70,18
144,72,59
144,73,39
144,76,85
144,8,40
144,84,97
144,89,100
144,9,97
144,97,15
145,0,66
145,1,45
145,10,6
145,112,62
145,139,50
145,144,39
145,160,90
145,162,69
145,2,98
145,200,19
145,202,53
145,224,44
145,29,79
145,32,17
145,35,79
145,4,32
145,40,87
145,44,76
145,64,83
145,65,27
145,67,81
145,69,33
145,8,75
145,80,96
145,81,64
146,0,91
146,1,8
146,12,80
146,128,20
146,130,26
146,161,25
146,197,94
146,2,35
146,21,72
146,33,23
146,4,63
146,41,87
146,6,24
146,63,12
146,69,75
146,8,26
146,9,94
146,98,91
147,10,62
147,133,87
147,167,81
147,17,96
147,36,16
147,64,19
147,68,53
148,0,80
148,12,57
148,120,47
148,129,3
148,132,82
148,134,31
148,144,29
148,17,10
148,18,48
148,3,27
148,32,16
148,4,58
148,42,93
148,48,90
148,5,53
148,50,94
148,64,99
148,67,5
148,69,8
148,8,24
148,80,82
148,90,88
149,0,82
149,1,29
149,130,12
149,162,6
149,4,18
149,40,80
149,42,65
149,74,91
149,80,51
15,0,1
15,12,73
15,180,58
15,192,71
15,32,49
15,5,59
15,64,12
15,65,8
150,0,47
150,2,26
150,33,62
150,64,51
150,8,78
151,132,51
151,136,29
151,196,73
151,66,85
152,0,13
152,1,42
152,12,45
152,129,97
152,132,36
152,135,21
152,136,50
152,16,70
152,17,84
152,192,75
152,2,90
152,20,28
152,224,90
152,232,11
152,241,26
152,248,36
152,28,36
152,32,86
152,4,62
152,40,40
152,46,64
152,5,74
152,64,19
152,65,39
152,68,28
152,73,13
152,8,1
152,93,19
152,97,83
152,98,64
153,128,14
153,134,89
153,20,97
153,224,6
153,29,97
153,4,87
153,64,58
153,68,68
153,72,54
153,9,44
153,96,33
154,0,60
154,130,34
154,5,53
154,51,30
154,65,6
154,66,67
154,69,1
155,18,55
155,2,38
155,73,46
155,92,14
156,0,32
156,10,81
156,128,95
156,17,76
156,32,53
156,33,84
156,67,64
156,96,70
157,0,23
158,0,29
159,16,9
159,2,80
159,70,38
16,0,72
16,1,42
16,10,4
16,100,91
16,107,64
16,109,84
16,11,75
16,114,89
16,12,26
16,128,98
16,129,62
16,13,73
16,130,28
16,131,88
16,132,60
16,133,33
16,136,60
16,137,13
16,139,77
16,14,83
16,142,83
16,144,86
16,152,70
16,159,9
16,160,52
16,161,10
16,163,12
16,164,94
16,168,92
16,17,12
16,172,66
16,18,30
16,189,32
16,19,60
16,192,41
16,193,49
16,194,87
16,195,35
16,2,25
16,20,96
16,202,57
16,204,83
16,205,97
16,212,26
16,224,47
16,227,74
16,228,100
16,23,64
16,25,32
16,26,64
16,3,86
16,31,18
16,32,38
16,33,12
16,34,21
16,35,97
16,36,88
16,37,87
16,38,84
16,4,57
16,40,61
16,42,1
16,44,34
16,48,5
16,5,84
16,50,23
16,54,64
16,58,41
16,6,31
16,61,39
16,64,51
16,65,71
16,66,80
16,67,38
16,68,9
16,69,63
16,7,62
16,70,84
16,71,22
16,72,3
16,73,37
16,74,70
16,75,89
16,77,39
16,8,97
16,80,90
16,81,25
16,86,90
16,88,74
16,93,3
16,96,25
16,98,11
16,99,85
160,0,71
160,1,79
160,10,25
160,11,11
160,12,55
160,128,60
160,129,21
160,130,81
160,132,99
160,133,59
160,134,19
160,136,43
160,137,73
160,144,17
160,145,90
160,16,52
160,162,70
160,168,6
160,17,53
160,176,56
160,18,97
160,19,11
160,192,86
160,2,20
160,208,69
160,232,13
160,234,45
160,29,60
160,3,42
160,32,16
160,34,2
160,4,32
160,44,88
160,5,23
160,52,38
160,56,82
160,58,35
160,64,100
160,65,59
160,66,72
160,68,33
160,69,73
160,72,88
160,74,86
160,76,43
160,8,39
160,9,92
160,91,53
161,0,7
161,1,90
161,146,25
161,16,10
161,17,34
161,198,94
161,227,70
161,24,26
161,30,31
161,32,69
161,4,26
161,43,30
161,46,92
161,48,57
161,64,83
161,8,41
161,85,55
161,96,66
162,0,95
162,1,92
162,104,83
162,128,17
162,131,91
162,144,31
162,145,69
162,149,6
162,160,70
162,2,7
162,22,50
162,24,92
162,4,37
162,40,16
162,64,70
162,66,84
162,72,44
162,8,19
162,88,53
162,98,76
163,0,26
163,138,29
163,144,74
163,16,12
163,17,16
163,2,82
163,20,28
163,24,53
163,26,10
163,46,15
163,79,50
164,0,6
164,1,49
164,100,50
164,102,48
164,129,3
164,136,57
164,16,94
164,17,50
164,194,42
164,2,87
164,20,71
164,22,9
164,24,2
164,240,4
164,25,58
164,26,52
164,32,63
164,36,14
164,40,96
164,48,38
164,64,52
164,68,99
164,69,35
164,72,34
164,73,88
164,8,55
164,9,96
164,96,83
164,97,52
165,0,4
165,18,10
165,192,40
165,4,51
165,66,83
165,92,78
166,0,60
166,1,75
166,10,11
166,128,79
166,142,97
166,40,33
166,64,62
166,83,17
167,147,81
167,2,1
168,0,37
168,116,27
168,128,100
168,134,50
168,137,97
168,16,92
168,160,6
168,172,41
168,180,41
168,2,58
168,242,53
168,25,100
168,32,49
168,34,70
168,35,77
168,4,83
168,64,77
168,65,23
168,66,73
168,68,25
168,85,66
169,1,1
169,101,94
169,130,91
169,17,1
169,174,27
169,8,27
17,0,46
17,1,80
17,104,87
17,109,19
17,12,69
17,120,4
17,128,88
17,129,85
17,13,6
17,130,47
17,132,64
17,135,50
17,147,96
17,148,10
17,152,84
17,156,76
17,16,12
17,160,53
17,161,34
17,163,16
17,164,50
17,169,1
17,178,55
17,18,61
17,19,55
17,192,83
17,2,15
17,203,50
17,21,55
17,210,86
17,22,28
17,232,69
17,237,61
17,24,87
17,3,91
17,32,69
17,33,29
17,34,21
17,35,31
17,38,100
17,4,61
17,40,81
17,48,18
17,5,67
17,52,30
17,64,50
17,65,89
17,68,92
17,73,8
17,78,30
17,79,61
17,8,70
17,9,3
17,96,4
170,0,19
170,130,18
170,132,64
170,192,63
170,2,50
170,26,27
170,4,55
170,8,66
171,136,47
171,176,37
171,25,53
171,32,46
171,65,66
171,88,28
172,16,66
172,168,41
172,193,99
172,2,37
172,232,21
172,32,24
172,64,3
173,118,36
173,208,42
173,32,19
173,6,91
174,169,27
174,2,39
174,58,50
175,0,43
175,130,54
176,0,47
176,112,60
176,129,16
176,160,56
176,171,37
176,192,79
176,196,49
176,197,82
176,2,26
176,26,79
176,28,77
176,3,64
176,32,36
176,33,39
176,38,14
176,4,77
176,48,83
176,65,78
176,66,29
176,9,13
176,96,44
177,0,59
177,128,19
177,140,14
177,32,50
177,48,91
177,5,60
177,58,53
177,86,30
178,0,53
178,1,98
178,128,60
178,136,39
178,141,79
178,17,55
178,242,54
178,30,30
178,32,49
178,4,35
178,44,85
178,67,54
178,9,59
179,128,61
179,2,12
179,4,35
18,0,18
18,1,79
18,10,30
18,100,28
18,104,15
18,128,26
18,13,67
18,130,35
18,132,78
18,135,44
18,138,59
18,139,64
18,144,85
18,148,48
18,155,55
18,16,30
18,160,97
18,165,10
18,17,61
18,180,37
18,192,60
18,194,81
18,197,54
18,2,75
18,212,21
18,22,25
18,230,22
18,3,41
18,32,44
18,33,10
18,35,76
18,36,99
18,4,36
18,40,100
18,41,37
18,43,93
18,48,96
18,49,18
18,5,95
18,54,69
18,64,2
18,66,99
18,67,100
18,68,67
18,73,59
18,74,58
18,77,43
18,8,34
18,80,12
18,81,77
18,85,32
18,88,24
18,89,5
18,9,21
18,96,26
18,97,24
180,0,92
180,1,26
180,15,58
180,168,41
180,18,37
180,226,20
180,232,70
180,32,13
180,4,4
180,5,97
182,0,17
182,129,65
182,96,71
183,22,33
183,4,17
184,1,7
184,132,54
184,20,69
184,32,97
184,35,43
184,43,16
184,5,23
184,87,86
185,129,72
185,134,79
185,3,48
186,0,88
186,5,8
188,0,98
188,12,41
188,138,33
189,16,32
189,2,30
19,0,70
19,1,28
19,10,99
19,11,37
19,113,95
19,129,66
19,132,10
19,16,60
19,160,11
19,17,55
19,21,13
19,24,29
19,3,17
19,36,70
19,38,76
19,4,79
19,52,77
19,53,85
19,61,35
19,64,2
19,68,59
19,69,31
19,72,28
190,4,14
192,0,27
192,1,63
192,10,28
192,112,79
192,113,6
192,120,8
192,128,10
192,130,56
192,131,91
192,132,15
192,137,27
192,138,27
192,144,81
192,15,71
192,152,75
192,16,41
192,160,86
192,165,40
192,17,83
192,170,63
192,176,79
192,18,60
192,193,16
192,2,58
192,20,81
192,200,47
192,21,4
192,211,14
192,224,94
192,226,33
192,24,75
192,244,2
192,25,46
192,29,25
192,3,92
192,32,4
192,33,10
192,34,35
192,4,23
192,40,80
192,41,6
192,43,20
192,5,82
192,52,33
192,58,34
192,6,70
192,64,21
192,66,49
192,67,87
192,68,24
192,70,5
192,75,100
192,8,58
192,80,90
192,84,7
192,9,87
192,96,83
192,97,16
193,0,71
193,12,86
193,140,51
193,16,49
193,172,99
193,192,16
193,2,15
193,45,16
193,48,69
193,49,75
193,57,1
193,65,32
193,66,88
193,68,89
193,70,86
193,75,70
193,76,19
193,8,29
193,80,94
193,82,80
193,9,67
194,0,45
194,10,41
194,128,99
194,129,74
194,130,53
194,138,65
194,144,42
194,16,87
194,164,42
194,18,81
194,2,30
194,22,48
194,40,89
194,5,38
194,54,12
194,65,82
194,69,87
194,73,3
195,0,32
195,13,48
195,130,80
195,16,35
195,32,18
195,4,28
195,44,99
195,64,73
195,82,90
195,90,82
196,0,26
196,10,29
196,12,50
196,151,73
196,176,49
196,198,14
196,2,40
196,26,37
196,3,49
196,32,65
196,36,29
196,4,5
196,48,12
196,5,26
196,68,12
196,76,10
196,8,58
196,96,93
196,97,18
197,0,56
197,1,51
197,124,95
197,131,83
197,146,94
197,176,82
197,18,54
197,235,88
197,24,6
197,32,69
197,33,9
197,40,74
197,44,10
197,8,4
197,9,84
198,0,66
198,130,80
198,161,94
198,196,14
198,2,97
198,20,97
198,32,84
198,4,23
198,8,54
198,80,34
199,128,21
2,0,44
2,1,63
2,10,100
2,104,59
2,108,83
2,113,8
2,114,19
2,118,49
2,12,38
2,128,70
2,129,21
2,13,14
2,130,81
2,132,62
2,134,19
2,135,73
2,136,15
2,137,81
2,14,71
2,144,84
2,145,98
2,146,35
2,150,26
2,152,90
2,155,38
2,159,80
2,16,25
2,160,20
2,162,7
2,163,82
2,164,87
2,167,1
2,168,58
2,17,15
2,170,50
2,172,37
2,174,39
2,176,26
2,179,12
2,18,75
2,189,30
2,192,58
2,193,15
2,194,30
2,196,40
2,198,97
2,20,27
2,200,47
2,202,89
2,205,27
2,208,99
2,21,12
2,212,93
2,216,40
2,217,37
2,225,47
2,23,56
2,232,64
2,236,17
2,24,98
2,25,83
2,3,60
2,31,82
2,32,82
2,33,37
2,34,42
2,36,14
2,37,42
2,39,100
2,4,55
2,40,88
2,42,81
2,44,88
2,48,18
2,49,72
2,5,26
2,52,36
2,53,57
2,56,40
2,6,49
2,60,15
2,64,22
2,65,71
2,66,84
2,68,64
2,69,59
2,71,52
2,72,33
2,73,18
2,74,29
2,75,73
2,8,87
2,80,49
2,84,22
2,85,38
2,9,95
2,92,46
2,95,19
2,96,11
2,97,48
20,0,78
20,1,14
20,10,51
20,105,43
20,106,14
20,112,74
20,113,17
20,117,95
20,12,40
20,128,59
20,129,61
20,133,83
20,14,84
20,152,28
20,153,97
20,16,96
20,163,28
20,164,71
20,184,69
20,192,81
20,198,97
20,2,27
20,200,63
20,21,79
20,232,92
20,24,31
20,244,33
20,249,2
20,26,34
20,27,27
20,28,77
20,29,59
20,3,52
20,32,45
20,33,51
20,34,51
20,36,82
20,38,38
20,4,15
20,5,62
20,6,50
20,64,91
20,66,24
20,7,9
20,72,63
20,74,51
20,8,67
20,80,28
20,85,67
20,96,51
200,0,22
200,135,32
200,136,17
200,145,19
200,192,47
200,2,47
200,20,63
200,22,52
200,238,73
200,24,80
200,26,7
200,3,15
200,37,95
200,4,72
200,64,83
200,76,88
200,80,19
201,0,36
201,4,29
201,65,17
202,145,53
202,16,57
202,2,89
202,33,51
202,64,56
202,65,82
202,98,98
203,0,55
203,17,50
203,48,27
204,0,66
204,1,35
204,128,57
204,16,83
204,4,74
204,48,29
204,65,21
205,133,79
205,16,97
205,2,27
205,32,37
206,0,97
206,131,69
206,48,3
206,65,60
206,96,26
207,0,64
208,0,44
208,1,92
208,12,7
208,130,67
208,160,69
208,173,42
208,2,99
208,3,22
208,32,86
208,5,35
208,52,100
208,56,45
208,73,91
208,9,16
208,90,68
209,1,97
209,10,98
209,129,91
209,29,44
209,64,71
209,71,6
209,92,17
21,0,75
21,1,39
21,10,13
21,121,28
21,129,58
21,130,82
21,133,27
21,146,72
21,17,55
21,19,13
21,192,4
21,2,12
21,20,79
21,240,79
21,32,27
21,36,45
21,39,92
21,40,77
21,50,33
21,64,77
21,69,42
21,82,53
21,83,52
21,89,3
210,0,90
210,12,45
210,17,86
210,4,37
210,6,26
210,72,7
210,73,53
210,76,92
210,80,91
211,192,14
211,78,15
212,0,52
212,16,26
212,18,21
212,2,93
212,65,7
212,68,16
213,130,18
213,37,38
213,49,63
214,141,32
214,32,48
214,33,86
214,4,18
215,1,32
215,8,85
216,0,34
216,1,70
216,2,40
216,25,1
216,30,73
216,4,4
216,44,94
216,49,62
216,68,94
216,81,93
216,96,52
217,2,37
217,4,38
218,0,5
218,10,7
218,37,88
219,220,72
22,0,1
22,1,1
22,128,4
22,129,37
22,132,71
22,136,78
22,137,78
22,141,16
22,162,50
22,164,9
22,17,28
22,18,25
22,183,33
22,194,48
22,200,52
22,32,64
22,64,78
22,74,72
220,219,72
220,34,71
224,0,51
224,11,78
224,128,99
224,129,41
224,130,71
224,132,13
224,134,7
224,145,44
224,152,90
224,153,6
224,16,47
224,192,94
224,24,38
224,26,28
224,33,79
224,4,100
224,6,31
224,88,30
225,0,100
225,10,47
225,144,53
225,2,47
225,28,54
226,0,55
226,1,96
226,129,74
226,136,25
226,180,20
226,192,33
226,3,91
226,32,8
226,4,89
226,7,23
226,72,79
226,8,99
227,16,74
227,161,70
228,0,7
228,128,94
228,16,100
228,32,28
228,34,58
228,4,4
228,44,89
228,8,77
229,0,72
229,3,29
229,84,99
23,0,38
23,104,9
23,16,64
23,2,56
23,32,17
23,4,13
23,64,20
23,8,57
230,0,38
230,18,22
230,36,66
230,80,5
232,128,78
232,152,11
232,160,13
232,17,69
232,172,21
232,180,70
232,2,64
232,20,92
232,248,79
232,3,61
232,32,45
232,6,34
232,64,28
232,65,4
233,28,44
234,160,45
234,40,36
234,5,77
234,64,86
235,197,88
235,5,5
236,0,41
236,2,17
236,65,59
237,17,61
238,200,73
