source,end,weight
44,1,43
44,12,51
44,18,87
44,24,28
44,34,94
44,4,91
44,40,87
44,5,20
44,56,9
44,8,1
45,1,36
45,3,20
45,48,77
46,1,57
46,10,25
46,12,55
46,2,5
46,36,24
47,1,9
48,0,83
48,1,19
48,10,80
48,12,89
48,13,66
48,17,24
48,18,92
48,2,56
48,20,76
48,25,82
48,32,77
48,33,18
48,34,60
48,36,77
48,4,21
48,40,66
48,41,100
48,42,20
48,45,77
48,6,78
48,8,90
49,0,8
49,1,96
49,32,19
49,35,29
49,36,4
49,4,16
5,0,72
5,1,24
5,16,88
5,17,28
5,19,34
5,2,18
5,20,25
5,21,11
5,24,67
5,32,18
5,35,24
5,4,48
5,41,53
5,42,86
5,44,20
5,56,60
5,6,31
5,60,27
5,62,61
5,8,88
5,9,82
50,0,79
50,1,9
50,17,52
50,3,96
50,32,84
50,33,55
50,36,72
50,4,100
50,40,46
50,8,27
51,0,35
51,1,1
51,20,37
52,0,48
52,1,22
52,26,85
52,32,43
52,8,47
53,12,25
53,18,97
53,34,54
53,4,34
53,8,100
54,34,95
54,35,61
55,1,12
56,0,64
56,1,100
56,33,18
56,4,56
56,44,9
56,5,60
56,8,22
57,0,88
57,11,86
57,6,72
58,0,43
58,1,42
58,16,56
59,1,47
6,0,44
6,1,4
6,10,81
6,11,88
6,12,39
6,16,5
6,17,32
6,2,10
6,20,29
6,21,22
6,24,33
6,26,72
6,3,57
6,30,61
6,32,7
6,33,19
6,35,33
6,4,68
6,40,21
6,41,9
6,48,78
6,5,31
6,57,72
60,0,59
60,2,96
60,41,70
60,5,27
61,10,26
62,16,38
62,5,61
63,33,60
7,0,22
7,16,80
7,19,38
7,2,50
7,22,90
7,32,83
8,0,17
8,1,21
8,10,33
8,11,21
8,13,50
8,16,68
8,17,74
8,18,6
8,2,79
8,20,73
8,21,55
8,22,74
8,25,71
8,26,99
8,28,15
8,3,74
8,30,94
8,32,8
8,33,30
8,34,97
8,36,99
8,37,38
8,39,68
8,4,85
8,40,68
8,41,99
8,44,1
8,48,90
8,5,88
8,50,27
8,52,47
8,53,100
8,56,22
8,9,31
9,0,85
9,1,39
9,13,97
9,16,86
9,17,2
9,2,20
9,26,12
9,32,25
9,36,42
9,4,4
9,42,50
9,5,82
9,8,31
