source,end,weight
26,0,54
26,1,13
26,16,85
26,17,95
26,32,11
26,36,22
26,5,9
26,57,36
26,64,68
26,66,12
26,68,92
26,70,28
26,9,80
27,0,43
27,1,80
27,36,85
27,6,64
28,0,20
28,1,71
28,10,27
28,114,50
28,16,31
28,17,100
28,18,14
28,32,67
28,34,72
28,48,58
28,67,29
28,87,44
29,0,97
29,108,51
29,25,2
29,6,31
29,66,15
29,87,68
3,0,78
3,1,41
3,16,50
3,17,54
3,18,59
3,2,86
3,20,41
3,21,100
3,24,60
3,25,70
3,32,37
3,33,48
3,34,44
3,36,31
3,37,51
3,4,44
3,40,75
3,41,76
3,44,65
3,48,3
3,5,31
3,52,60
3,59,29
3,6,8
3,64,76
3,65,90
3,66,73
3,69,18
3,8,36
3,84,78
3,86,78
3,88,32
30,25,31
30,32,70
30,6,98
30,72,88
31,0,94
32,0,14
32,1,26
32,10,47
32,101,94
32,107,81
32,109,33
32,116,36
32,12,77
32,13,57
32,14,58
32,16,9
32,17,29
32,18,88
32,19,97
32,2,56
32,20,77
32,22,20
32,23,72
32,24,6
32,26,11
32,28,67
32,3,37
32,30,70
32,33,13
32,34,51
32,37,21
32,38,41
32,4,72
32,40,94
32,42,47
32,44,44
32,46,44
32,48,97
32,49,23
32,5,21
32,52,26
32,53,35
32,58,32
32,6,10
32,60,60
32,62,79
32,64,70
32,65,29
32,66,61
32,67,76
32,68,1
32,7,85
32,70,42
32,72,25
32,74,51
32,76,48
32,77,94
32,8,87
32,80,69
32,82,48
32,83,94
32,84,98
32,86,68
32,88,67
32,9,61
32,96,58
32,97,91
33,0,59
33,1,62
33,16,78
33,17,85
33,2,100
33,24,21
33,3,48
33,32,13
33,34,73
33,35,16
33,4,92
33,40,31
33,42,68
33,48,67
33,49,19
33,52,1
33,54,16
33,56,10
33,6,28
33,64,80
33,65,55
33,74,1
33,76,39
33,78,4
33,8,95
33,84,15
33,89,96
33,9,20
33,96,13
33,98,8
34,0,71
34,1,80
34,10,93
34,116,12
34,12,35
34,14,19
34,16,48
34,18,75
34,2,17
34,20,5
34,21,76
34,24,99
34,28,72
34,3,44
34,32,51
34,33,73
34,35,70
34,4,24
34,40,29
34,44,33
34,48,62
34,5,58
34,50,55
34,6,50
34,64,54
34,65,31
34,66,67
34,67,59
34,70,2
34,8,36
34,80,84
34,84,61
34,86,41
34,9,59
34,96,81
35,0,63
35,1,67
35,10,26
35,16,86
35,18,19
35,19,14
35,2,3
35,20,36
35,25,15
35,33,16
35,34,70
35,49,71
35,64,32
35,65,82
35,8,75
35,88,70
35,9,83
36,0,98
36,1,56
36,10,93
36,110,79
36,112,66
36,12,3
36,120,27
36,13,94
36,16,73
36,18,45
36,2,72
36,20,39
36,22,4
36,26,22
36,27,85
36,3,31
36,4,16
36,40,93
36,48,93
36,51,11
36,64,63
36,65,92
36,66,97
36,72,42
36,8,38
36,81,7
36,82,90
36,97,30
36,98,49
37,0,82
37,1,28
37,10,99
37,18,78
37,2,56
37,3,51
37,32,21
37,4,2
37,64,42
37,68,24
37,70,95
37,72,23
37,8,41
38,0,55
38,10,38
38,112,49
38,17,42
38,2,15
38,24,29
38,32,41
38,4,45
38,5,49
38,64,24
38,65,68
38,68,86
38,72,57
38,99,53
39,0,32
39,12,9
39,4,74
39,8,15
39,96,42
4,0,98
4,1,42
4,10,45
4,100,20
4,104,37
4,109,66
4,11,67
4,111,89
4,113,38
4,12,34
4,121,86
4,13,51
4,14,56
4,16,88
4,18,39
4,2,96
4,20,10
4,22,13
4,24,34
4,25,48
4,3,44
4,32,72
4,33,92
4,34,24
4,36,16
4,37,2
4,38,45
4,39,74
4,40,89
4,41,89
4,42,93
4,44,39
4,49,45
4,5,73
4,55,3
4,56,92
4,62,6
4,64,15
4,65,29
4,66,96
4,67,82
4,68,82
4,70,56
4,72,80
4,75,70
4,8,59
4,80,46
4,81,27
4,82,38
4,84,71
4,9,36
4,90,7
4,92,36
4,96,40
4,99,73
40,0,78
40,1,6
40,16,17
40,19,60
40,2,95
40,24,1
40,3,75
40,32,94
40,33,31
40,34,29
40,36,93
40,4,89
40,42,93
40,48,11
40,5,66
40,6,83
40,64,92
40,70,73
40,72,30
40,76,26
40,81,71
40,83,2
40,84,80
40,96,83
41,0,37
41,1,83
41,102,55
41,16,97
41,17,80
41,18,86
41,20,59
41,25,25
41,3,76
41,4,89
41,58,9
41,65,62
41,69,22
41,80,65
42,0,30
42,1,48
42,16,93
42,2,30
42,32,47
42,33,68
42,4,93
42,40,93
42,64,46
42,8,17
43,64,19
43,83,10
44,0,55
44,10,77
44,100,13
44,112,31
44,16,79
44,18,95
44,3,65
44,32,44
44,34,33
44,4,39
44,56,52
44,64,82
44,65,41
44,66,93
44,69,68
44,7,72
44,8,22
45,0,93
45,1,1
45,23,22
45,6,78
45,68,21
46,1,53
46,104,37
46,32,44
48,0,22
48,1,31
48,10,48
48,112,68
48,12,33
48,16,50
48,17,60
48,2,14
48,24,63
48,28,58
48,3,3
48,32,97
48,33,67
48,34,62
48,36,93
48,40,11
48,5,20
48,64,34
48,66,84
48,68,74
48,69,55
48,74,90
48,8,21
48,80,28
48,81,34
48,86,77
48,9,87
48,92,66
48,98,87
49,0,82
49,101,7
49,2,51
49,21,90
49,32,23
49,33,19
49,35,71
49,4,45
49,50,17
49,58,13
49,6,54
49,60,16
49,64,1
49,65,79
49,76,18
49,8,63
5,0,88
5,10,9
5,114,51
5,12,92
5,13,26
5,15,81
5,16,70
5,17,7
5,18,36
5,2,73
5,20,96
5,21,9
5,22,66
5,26,9
5,3,31
5,32,21
5,34,58
5,38,49
5,4,73
5,40,66
5,48,20
5,50,42
5,56,63
5,6,8
5,60,22
5,64,50
5,66,6
5,68,37
5,69,55
5,72,15
5,8,31
5,80,23
5,83,60
5,88,1
5,9,49
5,96,71
5,99,8
50,0,27
50,1,94
50,114,84
50,16,1
50,17,92
50,21,32
50,34,55
50,49,17
50,5,42
50,64,64
50,65,42
50,7,67
50,8,38
50,85,57
50,9,84
51,0,7
51,12,28
51,36,11
52,0,60
52,1,34
52,10,73
52,11,59
52,13,66
52,16,89
52,3,60
52,32,26
52,33,1
52,6,88
52,64,38
52,68,36
52,8,81
52,80,7
52,96,51
52,98,76
53,104,75
53,120,78
53,32,35
53,64,19
53,76,90
53,9,74
53,96,83
54,0,46
54,16,72
54,21,91
54,33,16
54,65,14
54,9,25
55,0,52
55,102,4
55,4,3
56,0,89
56,100,97
56,102,89
56,16,61
56,24,6
56,33,10
56,4,92
56,44,52
56,5,63
56,64,58
56,65,47
56,72,23
56,74,94
56,9,99
56,96,1
57,0,51
57,16,56
57,24,43
57,26,36
57,6,59
57,64,8
57,68,4
57,75,24
58,0,46
58,1,56
58,32,32
58,41,9
58,49,13
58,66,75
58,69,20
59,0,60
59,3,29
6,0,60
6,1,97
6,12,45
6,16,2
6,2,40
6,24,26
6,27,64
6,29,31
6,3,8
6,30,98
6,32,10
6,33,28
6,34,50
6,40,83
6,45,78
6,49,54
6,5,8
6,52,88
6,57,59
6,64,53
6,65,53
6,66,69
6,72,21
6,73,47
6,74,20
6,8,75
6,81,69
6,89,15
6,96,21
6,98,65
60,0,48
60,16,82
60,2,32
60,21,61
60,32,60
60,49,16
60,5,22
60,8,18
61,23,100
61,72,44
62,32,79
62,4,6
64,0,35
64,1,92
64,10,33
64,101,68
64,11,24
64,112,95
64,113,91
64,12,87
64,120,7
64,13,30
64,16,92
64,17,59
64,18,32
64,19,56
64,2,39
64,20,36
64,23,33
64,24,85
64,25,71
64,26,68
64,3,76
64,32,70
64,33,80
64,34,54
64,35,32
64,36,63
64,37,42
64,38,24
64,4,15
64,40,92
64,42,46
64,43,19
64,44,82
64,48,34
64,49,1
64,5,50
64,50,64
64,52,38
64,53,19
64,56,58
64,57,8
64,6,53
64,65,1
64,66,100
64,67,62
64,68,96
64,69,77
64,7,93
64,72,44
64,75,72
64,8,88
64,80,38
64,82,47
64,9,95
64,94,92
64,96,62
64,97,92
64,98,34
65,0,76
65,1,94
65,10,20
65,100,85
65,112,62
65,116,19
65,12,66
65,16,31
65,2,54
65,22,73
65,24,98
65,3,90
65,32,29
65,33,55
65,34,31
65,35,82
65,36,92
65,38,68
65,4,29
65,41,62
65,44,41
65,49,79
65,50,42
65,54,14
65,56,47
65,6,53
65,64,1
65,66,29
65,68,51
65,72,23
65,74,91
65,8,98
66,0,75
66,10,41
66,112,36
66,12,94
66,16,76
66,17,13
66,18,47
66,2,42
66,20,98
66,22,73
66,24,52
66,25,6
66,26,12
66,29,15
66,3,73
66,32,61
66,34,67
66,36,97
66,4,96
66,44,93
66,48,84
66,5,6
66,58,75
66,6,69
66,64,100
66,65,29
66,68,37
66,72,9
66,73,65
66,8,82
66,80,6
66,82,68
66,88,84
66,9,71
66,96,14
67,0,84
67,1,99
67,100,94
67,104,58
67,18,28
67,2,62
67,28,29
67,32,76
67,34,59
67,4,82
67,64,62
67,8,77
67,80,56
67,84,6
67,9,21
68,0,57
68,10,70
68,16,6
68,17,8
68,18,49
68,19,23
68,2,9
68,20,60
68,25,84
68,26,92
68,32,1
68,37,24
68,38,86
68,4,82
68,45,21
68,48,74
68,5,37
68,52,36
68,57,4
68,64,96
68,65,51
68,66,37
68,69,80
68,7,45
68,72,14
68,8,38
68,80,85
68,84,49
68,89,64
68,9,95
68,96,93
68,97,98
69,0,81
69,10,30
69,12,84
69,16,10
69,18,23
69,2,56
69,3,18
69,41,22
69,44,68
69,48,55
69,5,55
69,58,20
69,64,77
69,68,80
69,8,39
69,84,18
69,9,8
69,96,19
7,0,92
7,109,18
7,17,89
7,18,73
7,2,13
7,32,85
7,44,72
7,50,67
7,64,93
7,68,45
7,76,44
7,89,79
7,9,96
7,90,37
70,0,16
70,10,66
70,12,1
70,124,92
70,16,1
70,18,48
70,21,45
70,26,28
70,32,42
70,34,2
70,37,95
70,4,56
70,40,73
70,8,91
70,96,58
71,1,27
71,14,71
71,16,22
71,20,35
72,0,18
72,1,13
72,10,74
72,100,91
72,103,23
72,113,28
72,120,41
72,14,3
72,16,58
72,17,34
72,19,86
72,2,5
72,20,32
72,25,60
72,30,88
72,32,25
72,36,42
72,37,23
72,38,57
72,4,80
72,40,30
72,5,15
72,56,23
72,6,21
72,61,44
72,64,44
72,65,23
72,66,9
72,68,14
72,8,44
72,80,24
72,82,59
72,84,13
72,86,21
72,9,93
72,96,25
72,99,35
73,0,97
73,16,46
73,2,89
73,6,47
73,66,65
73,8,8
73,88,61
74,0,21
74,1,95
74,10,16
74,13,10
74,16,47
74,2,87
74,32,51
74,33,1
74,48,90
74,56,94
74,6,20
74,65,91
74,8,3
75,0,24
75,16,89
75,4,70
75,57,24
75,64,72
75,85,80
75,98,52
76,0,41
76,1,55
76,10,14
76,17,46
76,2,94
76,20,49
76,24,84
76,32,48
76,33,39
76,40,26
76,49,18
76,53,90
76,7,44
76,80,75
76,97,27
77,0,6
77,16,27
77,32,94
77,96,14
78,2,91
78,22,35
78,33,4
78,8,41
79,0,62
79,9,39
8,0,35
8,1,49
8,10,48
8,100,35
8,105,82
8,106,94
8,107,6
8,11,3
8,116,31
8,117,70
8,12,5
8,120,89
8,124,10
8,16,55
8,17,100
8,18,77
8,2,75
8,20,82
8,22,83
8,3,36
8,32,87
8,33,95
8,34,36
8,35,75
8,36,38
8,37,41
8,39,15
8,4,59
8,42,17
8,44,22
8,48,21
8,49,63
8,5,31
8,50,38
8,52,81
8,6,75
8,60,18
8,64,88
8,65,98
8,66,82
8,67,77
8,68,38
8,69,39
8,70,91
8,72,44
8,73,8
8,74,3
8,78,41
8,80,55
8,89,20
8,9,89
8,90,13
8,92,13
8,94,15
8,96,72
8,97,96
8,98,29
80,0,87
80,1,7
80,10,55
80,104,3
80,12,8
80,16,31
80,18,85
80,2,8
80,20,29
80,32,69
80,34,84
80,4,46
80,41,65
80,48,28
80,5,23
80,52,7
80,64,38
80,66,6
80,67,56
80,68,85
80,72,24
80,76,75
80,8,55
80,81,29
80,84,17
80,88,49
80,89,37
80,9,93
81,0,92
81,10,16
81,2,2
81,20,86
81,36,7
81,4,27
81,40,71
81,48,34
81,6,69
81,80,29
81,9,16
81,96,36
81,98,98
82,0,20
82,1,41
82,10,28
82,12,86
82,13,69
82,16,30
82,17,99
82,18,66
82,2,1
82,32,48
82,36,90
82,4,38
82,64,47
82,66,68
82,72,59
82,9,11
83,1,40
83,32,94
83,40,2
83,43,10
83,5,60
84,0,32
84,1,74
84,101,62
84,103,27
84,106,21
84,12,18
84,16,78
84,2,27
84,3,78
84,32,98
84,33,15
84,34,61
84,4,71
84,40,80
84,67,6
84,68,49
84,69,18
84,72,13
84,80,17
85,0,65
85,2,75
85,50,57
85,75,80
86,104,60
86,3,78
86,32,68
86,34,41
86,48,77
86,72,21
87,28,44
87,29,68
88,0,68
88,1,36
88,10,2
88,109,67
88,113,18
88,12,98
88,16,9
88,3,32
88,32,67
88,35,70
88,5,1
88,66,84
88,73,61
88,80,49
88,96,6
89,0,47
89,16,98
89,33,96
89,6,15
89,68,64
89,7,79
89,8,20
89,80,37
9,0,96
9,10,97
9,104,98
9,16,1
9,17,3
9,18,69
9,2,40
9,20,34
9,22,39
9,25,26
9,26,80
9,32,61
9,33,20
9,34,59
9,35,83
9,4,36
9,48,87
9,5,49
9,50,84
9,53,74
9,54,25
9,56,99
9,64,95
9,66,71
9,67,21
9,68,95
9,69,8
9,7,96
9,72,93
9,79,39
9,8,89
9,80,93
9,81,16
9,82,11
9,96,48
90,0,32
90,1,47
90,10,63
90,13,41
90,16,82
90,4,7
90,7,37
90,8,13
91,17,80
92,0,71
92,1,2
92,12,16
92,2,6
92,21,23
92,4,36
92,48,66
92,8,13
93,19,51
94,64,92
94,8,15
96,0,63
96,1,3
96,10,62
96,108,1
96,12,38
96,122,85
96,13,21
96,16,98
96,18,93
96,20,11
96,22,41
96,24,57
96,32,58
96,33,13
96,34,81
96,39,42
96,4,40
96,40,83
96,5,71
96,52,51
96,53,83
96,56,1
96,6,21
96,64,62
96,66,14
96,68,93
96,69,19
96,70,58
96,72,25
96,77,14
96,8,72
96,81,36
96,88,6
96,9,48
97,0,53
97,16,11
97,17,84
97,2,7
97,32,91
97,36,30
97,64,92
97,68,98
97,76,27
97,8,96
98,0,40
98,1,96
98,10,58
98,118,27
98,2,6
98,33,8
98,36,49
98,48,87
98,52,76
98,6,65
98,64,34
98,75,52
98,8,29
98,81,98
98,99,14
99,10,31
99,116,63
99,38,53
99,4,73
99,5,8
99,72,35
99,98,14
