source,end,weight
1,232,89
1,24,72
1,240,71
1,244,33
1,256,28
1,257,97
1,258,73
1,259,22
1,26,24
1,260,1
1,262,89
1,264,25
1,265,85
1,266,44
1,268,73
1,270,25
1,272,86
1,273,51
1,274,56
1,276,70
1,278,29
1,280,25
1,281,48
1,283,55
1,285,74
1,288,71
1,289,62
1,29,1
1,290,63
1,292,61
1,293,3
1,296,39
1,298,35
1,3,67
1,30,11
1,304,61
1,305,13
1,31,31
1,313,86
1,318,46
1,32,12
1,320,59
1,321,8
1,322,3
1,324,62
1,325,65
1,326,7
1,328,71
1,33,53
1,333,68
1,336,32
1,338,45
1,340,83
1,344,60
1,346,29
1,35,62
1,356,22
1,36,35
1,37,49
1,376,47
1,384,32
1,385,42
1,386,27
1,388,100
1,39,13
1,392,82
1,393,22
1,394,56
1,4,98
1,40,22
1,400,87
1,401,35
1,402,84
1,404,12
1,408,53
1,416,63
1,418,3
1,419,62
1,42,77
1,425,19
1,426,78
1,43,13
1,44,69
1,446,39
1,448,78
1,45,86
1,452,92
1,456,60
1,46,92
1,465,87
1,48,72
1,481,59
1,49,77
1,5,83
1,51,97
1,512,3
1,513,89
1,514,9
1,515,2
1,516,32
1,517,80
1,518,60
1,519,90
1,52,12
1,520,65
1,521,22
1,522,5
1,523,73
1,524,15
1,526,99
1,528,53
1,53,97
1,530,96
1,532,44
1,534,74
1,536,55
1,538,66
1,544,88
1,545,10
1,546,88
1,548,41
1,55,35
1,551,6
1,552,21
1,556,29
1,558,85
1,56,55
1,562,14
1,57,77
1,576,80
1,578,35
1,58,50
1,580,82
1,584,11
1,587,91
1,588,86
1,591,29
1,592,10
1,594,15
1,6,100
1,600,54
1,610,44
1,618,83
1,619,16
1,620,100
1,626,38
1,636,45
1,64,65
1,640,55
1,641,18
1,642,57
1,645,86
1,648,8
1,65,45
1,656,42
1,658,36
1,66,53
1,660,47
1,662,21
1,67,52
1,68,93
1,680,88
1,688,17
1,689,6
1,69,52
1,7,87
1,70,16
1,704,84
1,708,35
1,713,81
1,714,79
1,72,63
1,735,93
1,736,10
1,74,78
1,75,83
1,76,77
1,760,39
1,768,48
1,770,98
1,771,13
1,772,86
1,774,90
1,776,19
1,778,77
1,78,21
1,780,5
1,790,71
1,8,26
1,80,98
1,800,55
1,802,36
1,806,51
1,809,79
1,81,55
1,812,85
1,815,41
1,816,95
1,82,96
1,821,14
1,824,88
1,83,61
1,833,74
1,844,27
1,849,83
1,851,94
1,868,77
1,88,25
1,895,90
1,896,21
1,897,79
1,898,1
1,9,74
1,90,23
1,904,98
1,92,9
1,94,45
1,96,16
1,961,45
1,97,97
1,970,57
1,98,29
1,982,67
1,984,16
1,994,11
10,0,98
10,1,60
10,1024,73
10,1025,66
10,1028,10
10,1029,43
10,1030,1
10,1032,6
10,1033,98
10,1036,18
10,1037,23
10,1039,82
10,1040,54
10,1044,71
10,1049,36
10,105,18
10,1052,95
10,1059,58
10,1068,100
10,1072,3
10,1088,38
10,1101,93
10,1120,51
10,1124,12
10,1152,69
10,1153,43
10,1156,47
10,1168,17
10,1170,63
10,1173,19
10,1184,76
10,12,82
10,1200,93
10,1211,95
10,1221,45
10,125,75
10,128,54
10,1280,90
10,1282,52
10,1286,36
10,1288,56
10,129,98
10,1296,54
10,1297,60
10,130,87
10,1312,35
10,132,63
10,1321,42
10,134,22
10,136,50
10,1376,96
10,138,61
10,140,59
10,1401,74
10,1453,46
10,147,56
10,1472,54
10,148,54
10,1536,8
10,1537,49
10,1548,20
10,1552,69
10,1554,27
10,1568,83
10,1584,71
10,16,59
10,160,95
10,1600,82
10,162,23
10,164,75
10,1640,40
10,166,8
10,1665,43
10,1680,45
10,1792,52
10,18,9
10,180,53
10,1801,58
10,1804,11
10,1832,17
10,188,3
10,1904,55
10,193,74
10,196,70
10,2,42
10,20,15
10,22,19
10,226,72
10,24,42
10,242,29
10,256,16
10,259,58
10,260,7
10,264,34
10,272,92
10,28,7
10,291,32
10,296,76
10,302,36
10,304,39
10,309,92
10,32,89
10,322,60
10,324,36
10,332,35
10,34,82
10,350,15
10,352,39
10,36,85
10,384,3
10,386,91
10,389,79
10,392,86
10,4,25
10,40,19
10,41,100
10,42,35
10,43,52
10,433,60
10,44,18
10,440,2
10,464,24
10,468,51
10,48,63
10,481,38
10,5,50
10,50,87
10,512,88
10,514,42
10,52,80
10,521,3
10,528,18
10,529,64
10,531,90
10,54,35
10,544,50
10,545,35
10,548,46
10,552,1
10,565,76
10,576,91
10,582,94
10,588,87
10,590,17
10,592,43
10,6,52
10,602,3
10,608,48
10,629,48
10,64,57
10,642,53
10,644,56
10,648,94
10,65,32
10,650,61
10,672,8
10,675,15
10,68,52
10,691,96
10,692,22
10,699,43
10,705,68
10,72,70
10,736,54
10,76,76
10,768,26
10,769,70
10,770,8
10,8,65
10,80,22
10,82,18
10,83,54
10,848,55
10,850,7
10,880,46
10,896,90
10,9,13
10,961,38
100,0,42
100,1,1
100,1024,8
100,1025,36
100,1040,89
100,1041,97
100,1064,82
100,1075,74
100,1080,77
100,1152,71
100,1161,35
100,1192,85
100,121,23
100,1236,23
100,128,18
100,1280,16
100,1288,20
100,1296,4
100,1305,53
100,131,35
100,132,69
100,136,95
100,1410,56
100,1536,68
100,1537,84
100,1585,58
100,16,80
100,1664,6
100,176,11
100,1816,46
100,192,47
100,194,37
100,208,31
100,225,21
100,256,7
100,258,20
100,288,4
100,3,18
100,32,80
100,328,69
100,330,75
100,332,46
100,34,17
100,365,88
100,4,13
100,409,70
100,449,87
100,512,73
100,516,82
100,534,39
100,536,85
100,540,47
100,554,69
100,576,43
100,578,96
100,64,54
100,641,63
100,648,11
100,72,2
100,768,4
100,794,6
100,8,47
100,80,9
100,832,54
100,838,50
100,896,58
100,96,99
1000,0,14
1003,257,87
1008,1240,5
1008,768,16
1009,0,55
1009,128,76
101,1026,1
101,1085,12
101,1152,96
101,128,66
101,1290,66
101,1329,7
101,1536,97
101,1540,73
101,1568,85
101,166,55
101,1664,29
101,1964,11
101,274,43
101,288,11
101,388,47
101,40,13
101,521,100
101,545,38
101,578,72
101,584,5
101,68,95
101,790,58
101,80,76
101,801,15
101,896,1
101,96,98
1016,16,55
1016,884,16
102,0,7
102,1057,23
102,1096,89
102,1161,9
102,1186,24
102,1204,34
102,128,100
102,1320,43
102,1552,82
102,16,18
102,176,15
102,1856,100
102,1988,10
102,2,90
102,224,74
102,24,9
102,256,56
102,257,23
102,320,72
102,33,29
102,379,49
102,4,47
102,50,44
102,512,68
102,516,54
102,532,76
102,6,4
102,64,63
102,65,89
102,66,46
102,736,29
102,769,34
102,8,37
102,80,77
102,804,20
102,88,66
1020,256,36
1022,8,74
1024,0,32
1024,1,28
1024,10,73
1024,100,8
1024,1025,82
1024,1026,93
1024,1028,71
1024,1029,17
1024,1030,96
1024,1032,97
1024,1033,58
1024,1034,71
1024,1035,94
1024,104,60
1024,1040,22
1024,1042,68
1024,1043,77
1024,1044,15
1024,1049,60
1024,105,61
1024,1050,87
1024,1053,74
1024,1056,55
1024,106,64
1024,1062,49
1024,1064,46
1024,1066,18
1024,1068,77
1024,1072,98
1024,1075,12
1024,1076,24
1024,1079,96
1024,108,91
1024,1080,83
1024,1088,56
1024,1089,96
1024,1090,61
1024,1092,31
1024,1094,56
1024,1097,73
1024,11,62
1024,1105,34
1024,1107,55
1024,1115,96
1024,1122,63
1024,1123,67
1024,1129,82
1024,1137,30
1024,1139,97
1024,1140,37
1024,1142,87
1024,1152,24
1024,1153,27
1024,1154,17
1024,1155,29
1024,116,92
1024,1160,96
1024,1165,56
1024,1176,12
1024,118,47
1024,1184,58
1024,1185,43
1024,1192,35
1024,1194,79
1024,12,89
1024,120,61
1024,1202,71
1024,1216,7
1024,1221,62
1024,1232,96
1024,1235,95
1024,1240,82
1024,1241,46
1024,128,44
1024,1280,35
1024,1281,55
1024,1282,77
1024,1284,97
1024,1285,66
1024,1287,35
1024,1289,72
1024,129,38
1024,1290,86
1024,1296,38
1024,13,89
1024,130,15
1024,1300,46
1024,1304,62
1024,131,2
1024,1310,63
1024,1312,41
1024,1313,39
1024,1314,54
1024,1315,89
1024,132,82
1024,1320,75
1024,133,1
1024,1339,89
1024,134,17
1024,1344,87
1024,1345,91
1024,1346,44
1024,1356,59
1024,136,50
1024,1380,32
1024,1384,41
1024,139,78
1024,1394,21
1024,14,32
1024,1409,79
1024,142,86
1024,1425,24
1024,1435,22
1024,144,24
1024,1440,38
1024,145,57
1024,1457,99
1024,146,78
1024,1476,16
1024,148,12
1024,1484,60
1024,149,71
1024,150,32
1024,1512,41
1024,152,19
1024,153,61
1024,1536,66
1024,1537,17
1024,1538,91
1024,154,90
1024,1540,89
1024,1544,41
1024,1550,34
1024,156,27
1024,1560,64
1024,1570,45
1024,1584,51
1024,16,77
1024,160,21
1024,1602,95
1024,161,23
1024,1616,20
1024,162,97
1024,163,21
1024,1634,15
1024,164,96
1024,1665,85
1024,1666,9
1024,1668,94
1024,167,34
1024,1676,57
1024,1678,84
1024,168,17
1024,17,84
1024,1728,84
1024,1729,78
1024,1744,71
1024,175,12
1024,1763,62
1024,177,48
1024,1772,32
1024,178,47
1024,1792,61
1024,1795,77
1024,1796,63
1024,18,72
1024,180,84
1024,1804,44
1024,181,57
1024,1816,20
1024,184,1
1024,1841,31
1024,19,69
1024,192,22
1024,1920,84
1024,193,37
1024,194,91
1024,2,43
1024,20,20
1024,2016,5
1024,202,83
1024,203,93
1024,208,9
1024,209,41
1024,21,69
1024,210,74
1024,22,78
1024,224,9
1024,225,87
1024,23,7
1024,232,60
1024,24,65
1024,241,22
1024,25,56
1024,251,68
1024,254,39
1024,256,90
1024,257,36
1024,258,85
1024,259,14
1024,260,35
1024,261,52
1024,262,41
1024,263,10
1024,264,92
1024,265,61
1024,266,74
1024,267,6
1024,268,83
1024,269,4
1024,272,30
1024,275,7
1024,276,61
1024,277,23
1024,28,55
1024,283,21
1024,288,72
1024,289,74
1024,29,87
1024,290,38
1024,291,36
1024,292,69
1024,293,99
1024,294,26
1024,297,88
1024,3,29
1024,30,16
1024,300,30
1024,304,51
1024,306,73
1024,308,38
1024,312,37
1024,315,100
1024,316,100
1024,319,65
1024,32,91
1024,320,72
1024,321,28
1024,322,14
1024,323,88
1024,327,6
1024,328,67
1024,33,23
1024,332,90
1024,336,21
1024,337,33
1024,34,82
1024,341,86
1024,348,12
1024,35,15
1024,350,81
1024,352,34
1024,356,84
1024,36,60
1024,368,33
1024,37,99
1024,38,56
1024,384,42
1024,385,57
1024,386,50
1024,387,60
1024,388,12
1024,389,23
1024,39,81
1024,392,13
1024,393,65
1024,396,30
1024,4,65
1024,40,90
1024,400,59
1024,402,33
1024,404,34
1024,41,82
1024,410,18
1024,412,46
1024,416,31
1024,417,92
1024,420,42
1024,421,96
1024,422,82
1024,426,29
1024,43,44
1024,433,58
1024,437,23
1024,438,9
1024,444,35
1024,448,64
1024,450,76
1024,46,92
1024,462,83
1024,466,13
1024,468,34
1024,48,94
1024,481,35
1024,488,63
1024,49,60
1024,5,38
1024,500,62
1024,512,75
1024,513,60
1024,514,67
1024,516,98
1024,517,41
1024,518,43
1024,519,61
1024,52,15
1024,520,57
1024,521,31
1024,524,11
1024,525,45
1024,526,34
1024,528,55
1024,529,16
1024,530,28
1024,532,5
1024,534,72
1024,535,8
1024,537,28
1024,538,8
1024,54,54
1024,543,28
1024,544,15
1024,548,59
1024,549,88
1024,553,95
1024,556,25
1024,558,70
1024,56,30
1024,561,72
1024,57,96
1024,574,72
1024,576,71
1024,577,37
1024,578,4
1024,582,78
1024,584,61
1024,585,12
1024,592,75
1024,593,66
1024,594,5
1024,596,66
1024,6,2
1024,60,49
1024,604,61
1024,605,64
1024,609,41
1024,616,66
1024,618,45
1024,624,7
1024,628,59
1024,634,62
1024,64,37
1024,640,77
1024,641,37
1024,642,32
1024,648,63
1024,65,81
1024,650,83
1024,652,30
1024,66,29
1024,660,22
1024,668,94
1024,67,88
1024,671,45
1024,672,97
1024,676,14
1024,677,1
1024,678,89
1024,68,51
1024,680,68
1024,683,20
1024,69,95
1024,7,91
1024,70,72
1024,704,16
1024,705,79
1024,706,81
1024,708,74
1024,712,1
1024,713,12
1024,718,38
1024,72,96
1024,722,63
1024,728,2
1024,73,31
1024,736,3
1024,738,72
1024,74,35
1024,747,76
1024,749,90
1024,76,1
1024,766,87
1024,768,12
1024,769,42
1024,770,3
1024,771,61
1024,772,53
1024,776,80
1024,777,1
1024,78,85
1024,788,31
1024,792,63
1024,796,60
1024,8,18
1024,80,24
1024,802,91
1024,803,77
1024,808,94
1024,81,16
1024,817,4
1024,82,77
1024,832,18
1024,834,42
1024,84,69
1024,85,88
1024,88,5
1024,880,32
1024,89,82
1024,895,94
1024,896,19
1024,9,31
1024,900,29
1024,908,50
1024,914,18
1024,940,3
1024,946,86
1024,96,2
1024,976,100
1024,98,36
1024,99,47
1024,991,10
1024,993,17
1025,0,43
1025,1,80
1025,10,66
1025,100,36
1025,1024,82
1025,1028,69
1025,1030,7
1025,1032,75
1025,1034,58
1025,1036,88
1025,1038,34
1025,1048,40
1025,1056,54
1025,1058,52
1025,1065,14
1025,1073,22
1025,1080,95
1025,1088,67
1025,1090,16
1025,1092,97
1025,1096,89
1025,1122,1
1025,113,84
1025,1144,41
1025,1152,3
1025,1154,77
1025,1156,35
1025,1162,27
1025,117,30
1025,1186,14
1025,1216,16
1025,1238,40
1025,124,18
1025,128,36
1025,1282,67
1025,1288,12
1025,129,70
1025,1292,49
1025,1296,79
1025,130,26
1025,1308,77
1025,132,36
1025,1320,53
1025,1328,5
1025,136,93
1025,137,24
1025,141,89
1025,1416,96
1025,1435,37
1025,145,23
1025,1476,35
1025,148,23
1025,1536,65
1025,1544,87
1025,1547,67
1025,1548,54
1025,1564,53
1025,1574,60
1025,1584,3
1025,16,85
1025,160,78
1025,1639,61
1025,165,9
1025,166,72
1025,168,66
1025,1682,98
1025,17,72
1025,1714,79
1025,1716,83
1025,1745,8
1025,175,65
1025,176,77
1025,178,75
1025,1796,91
1025,18,100
1025,19,20
1025,192,47
1025,1925,81
1025,193,12
1025,1938,6
1025,196,27
1025,1965,91
1025,2,93
1025,20,47
1025,202,9
1025,204,27
1025,208,48
1025,21,19
1025,212,14
1025,224,57
1025,24,10
1025,252,25
1025,256,83
1025,258,43
1025,260,38
1025,262,58
1025,264,50
1025,265,64
1025,272,10
1025,28,96
1025,280,97
1025,292,33
1025,30,30
1025,306,39
1025,32,13
1025,324,94
1025,33,35
1025,336,82
1025,337,63
1025,34,73
1025,344,60
1025,35,3
