source,end,weight
1,1088,63
0,306,95
0,312,47
1,1089,93
1,1096,12
0,317,24
0,320,57
1,1100,70
0,321,53
1,1104,85
0,322,62
0,324,74
1,1108,83
1,1152,23
0,325,95
1,1153,37
1,1154,14
0,326,35
1,1184,72
0,328,77
0,331,78
0,332,74
1,1192,84
0,334,78
1,1216,20
1,1227,57
0,336,80
0,337,41
0,339,63
0,353,93
0,356,12
0,363,70
0,384,85
1,1232,78
1,1280,80
0,387,83
1,1281,8
0,388,23
0,389,37
1,1282,72
1,1284,78
0,390,14
1,1292,84
1,1300,29
0,392,72
1,1345,30
1,1348,45
1,1356,54
1,1361,76
1,1376,32
1,1490,30
0,393,84
1,1536,53
1,1537,5
0,396,20
0,398,57
1,1538,59
1,1540,84
0,400,78
0,402,80
1,1552,97
0,405,8
1,1561,21
1,1585,77
0,412,72
0,416,78
1,1602,8
0,419,84
1,1665,43
1,1668,61
1,1698,90
0,420,29
1,1706,65
1,1744,49
0,422,30
0,424,45
1,1792,55
0,426,54
1,1796,37
1,1824,32
0,429,76
0,432,32
1,1950,26
0,448,30
1,2048,93
0,452,53
0,456,5
0,459,59
1,2049,9
1,2050,57
0,464,84
0,466,97
0,482,21
0,484,77
0,494,8
0,512,43
1,2060,53
1,2062,33
0,513,61
0,514,90
1,2064,34
0,515,65
1,2065,88
0,516,49
0,517,55
1,2073,13
1,2080,63
0,518,37
0,519,32
1,2092,84
1,2104,18
0,520,26
1,2106,90
1,2112,15
1,2114,47
1,2116,43
1,2118,71
0,521,93
0,522,9
1,2125,57
1,2130,78
0,523,57
0,524,53
1,2145,68
1,2156,29
0,525,33
0,528,34
1,2176,6
0,529,88
1,2178,27
0,530,13
0,532,63
0,537,84
0,540,18
0,542,90
1,2179,71
1,2181,18
0,544,15
1,2186,69
1,2193,88
0,546,47
0,548,43
1,2208,66
1,2216,75
0,550,71
0,555,57
0,561,78
0,564,68
0,576,29
1,2226,24
1,2256,97
0,578,6
0,579,27
0,580,71
1,2288,1
0,584,18
1,2305,68
1,2307,58
0,604,69
0,608,88
1,2308,57
0,622,66
0,626,75
1,2321,72
1,2352,90
1,2368,43
1,2371,59
0,627,24
0,640,97
1,2384,54
1,2400,57
0,641,1
1,2432,43
0,642,68
0,644,58
1,2437,71
1,2459,47
0,645,57
0,646,72
1,2536,9
1,2560,17
0,648,90
1,2570,41
0,650,43
1,2572,80
1,2578,25
1,2580,18
1,2584,47
1,2592,5
1,2596,24
0,652,59
0,653,54
0,656,57
1,2605,25
1,2608,28
0,662,43
1,2616,41
0,672,71
1,2625,93
1,2629,15
0,675,47
0,676,9
0,681,17
1,2660,59
0,684,41
0,688,80
0,692,25
0,695,18
0,704,47
0,706,5
0,719,24
0,736,25
0,740,28
0,762,41
1,2688,68
1,2696,90
0,768,93
0,769,15
1,2704,55
0,770,59
0,771,68
1,2706,20
0,772,90
0,773,55
0,775,20
1,2752,57
1,2816,64
0,776,57
0,778,64
1,2820,76
1,2850,29
0,780,76
1,2868,5
0,782,29
0,796,5
1,2952,70
1,3072,87
0,800,70
0,802,87
1,3074,58
1,3076,27
1,3080,81
1,3096,28
1,3104,73
1,3128,90
1,3151,96
1,3208,13
0,804,58
0,810,27
1,3252,69
1,3298,72
0,811,81
0,832,28
1,3330,82
1,3545,67
0,833,73
0,836,90
1,3558,77
1,3585,57
0,837,96
0,848,13
0,852,69
0,859,72
0,868,82
0,869,67
1,3604,91
1,3656,4
0,881,77
0,883,57
1,3684,50
1,3722,36
0,885,91
0,896,4
1,3856,70
1,3922,8
1,4096,3
1,4097,59
1,4098,14
1,4100,22
1,4104,15
1,4105,78
1,4106,49
1,4108,95
0,899,50
0,906,36
1,4112,82
1,4114,19
1,4120,82
0,912,70
0,916,8
1,4130,92
1,4131,97
0,919,3
1,4132,14
1,4140,19
0,923,59
0,931,14
1,4144,69
1,4152,3
0,938,22
0,940,15
1,4160,67
1,4161,33
0,962,78
0,981,49
1,4162,71
1,4176,38
0,1024,95
0,1025,82
1,4180,66
1,4226,89
0,1026,19
0,1027,82
1,4232,14
1,4233,23
0,1028,92
0,1029,97
1,4240,32
1,4256,69
0,1031,14
0,1032,19
1,4258,72
1,4265,67
0,1033,69
0,1034,3
0,1035,67
0,1036,33
0,1040,71
0,1041,38
0,1043,66
1,4288,38
1,4290,79
0,1048,89
1,4297,69
1,4324,96
0,1049,14
0,1050,23
1,4340,92
1,4354,42
0,1056,32
1,4368,63
0,1058,69
0,1059,72
1,4371,21
1,4384,42
0,1060,67
1,4396,57
1,4403,55
0,1061,38
0,1064,79
1,4418,60
1,4422,90
0,1065,69
1,4426,46
1,4433,8
0,1070,96
1,4465,4
1,4480,16
0,1072,92
0,1075,42
0,1088,63
1,4505,76
1,4608,6
0,1090,21
1,4610,82
0,1092,42
1,4611,60
1,4614,29
0,1093,57
0,1096,55
1,4617,20
1,4628,26
1,4643,69
1,4648,85
1,4652,48
1,4658,100
1,4673,54
1,4736,71
1,4738,66
1,4748,43
0,1097,60
1,4803,49
1,4840,86
0,1098,90
0,1100,46
1,4880,91
1,4959,92
1,4992,79
0,1102,8
0,1104,4
0,1105,16
0,1106,76
0,1112,6
0,1121,82
1,5136,53
1,5158,13
0,1137,60
0,1140,29
1,5169,21
1,5170,61
0,1152,20
1,5182,19
0,1153,26
0,1154,69
1,5246,32
1,5381,51
0,1156,85
1,5384,64
1,5404,40
0,1160,48
0,1163,100
1,5408,6
1,5417,79
0,1164,54
0,1168,71
1,5448,15
1,5504,63
0,1169,66
1,5513,13
1,5632,27
0,1170,43
0,1176,49
1,5643,43
1,5760,32
0,1178,86
1,5780,52
1,6144,12
0,1184,91
0,1188,92
1,6145,16
1,6146,51
0,1190,79
1,6148,11
1,6152,21
0,1194,53
0,1196,13
1,6161,21
0,1220,21
1,6178,29
1,6185,16
0,1224,61
1,6200,21
0,1231,19
0,1232,32
1,6208,14
1,6216,6
0,1257,51
0,1264,64
0,1280,40
0,1281,6
1,6220,12
0,1282,79
1,6275,93
1,6288,10
0,1284,15
0,1288,63
1,6290,76
0,1289,13
1,6312,13
1,6400,70
0,1290,27
0,1293,43
1,6401,94
0,1294,32
0,1298,52
1,6404,96
1,6419,72
1,6423,9
1,6472,35
1,6486,77
1,6514,40
0,1299,12
1,6552,2
1,6577,92
0,1300,16
0,1312,51
1,6727,52
0,1313,11
1,6736,28
1,6784,34
0,1314,21
1,6794,83
0,1315,21
0,1318,29
1,6920,79
1,7057,45
1,7300,50
1,7425,29
0,1319,16
0,1338,21
1,7682,8
0,1339,14
1,7685,23
1,7688,49
0,1345,6
1,7768,36
0,1365,12
0,1366,93
1,7776,38
0,1377,10
0,1408,76
0,1409,13
0,1412,70
3,0,21
0,1413,94
0,1420,96
3,1,49
3,4,43
0,1428,72
3,5,32
0,1433,9
0,1460,35
3,7,93
3,10,52
0,1474,77
3,16,60
3,18,57
3,19,73
0,1520,40
0,1536,2
3,29,5
0,1537,92
3,32,53
3,33,45
0,1538,52
0,1540,28
3,37,14
0,1542,34
3,48,39
0,1544,83
0,1545,79
3,58,73
3,64,53
0,1552,45
3,72,40
0,1553,50
0,1556,29
3,84,64
3,96,4
0,1562,8
3,120,67
0,1568,23
0,1569,49
3,128,98
3,134,38
0,1576,36
3,140,45
3,151,94
3,152,39
3,169,25
3,182,1
3,192,13
0,1577,38
0,1589,21
0,1600,49
0,1601,43
3,193,73
3,196,36
0,1604,32
0,1611,93
3,201,50
0,1616,52
0,1620,60
3,256,45
3,257,37
0,1632,57
3,260,44
3,264,77
0,1665,73
0,1672,5
3,279,81
0,1674,53
0,1678,45
3,286,47
3,288,88
0,1682,14
3,328,90
0,1696,39
0,1728,73
3,384,20
3,396,92
0,1730,53
3,474,42
0,1732,40
3,512,16
3,536,57
0,1760,64
0,1792,4
3,544,80
0,1796,67
0,1816,98
3,548,40
3,576,9
0,1824,38
3,578,72
0,1832,45
3,611,4
0,1844,94
0,1849,39
3,656,64
3,680,38
0,1856,25
0,1860,1
0,1873,13
0,1909,73
3,697,53
3,769,1
0,1923,36
0,1929,50
3,770,83
0,1956,45
3,773,46
0,1984,37
0,1989,44
3,784,92
3,907,59
0,2048,77
3,929,99
0,2049,81
0,2050,47
3,1024,4
3,1036,32
0,2051,88
3,1037,34
0,2052,90
0,2054,20
3,1041,6
3,1042,28
0,2056,92
3,1052,22
0,2057,42
0,2058,16
3,1056,1
3,1092,4
0,2062,57
3,1093,3
3,1136,48
3,1168,43
0,2064,80
0,2065,40
3,1184,92
3,1188,19
3,1232,87
3,1296,85
3,1312,86
3,1426,43
3,1440,16
3,1540,25
0,2066,9
3,1553,52
0,2069,72
0,2073,4
3,1572,87
3,1588,80
0,2074,64
3,1618,15
0,2075,38
0,2080,53
3,1636,77
0,2081,1
0,2082,83
3,1688,32
3,1706,68
0,2083,46
0,2084,92
0,2088,59
0,2097,99
3,1794,59
0,2104,4
0,2105,32
3,2048,30
3,2057,11
0,2106,34
3,2080,69
0,2107,6
3,2090,80
3,2120,66
0,2112,28
0,2113,22
3,2306,52
0,2114,1
3,2307,13
3,2341,71
0,2115,4
0,2116,3
3,2352,80
0,2120,48
3,2392,87
3,2433,72
0,2123,43
0,2128,92
3,2472,83
0,2129,19
3,2561,89
3,2572,71
3,2584,78
0,2130,87
0,2132,85
3,2712,32
0,2138,86
3,3136,41
3,3138,64
0,2144,43
0,2152,16
3,3200,16
3,3202,26
3,3203,6
3,3268,83
3,3654,2
3,3776,9
0,2160,25
0,2161,52
3,3863,22
0,2176,87
3,4097,82
3,4129,76
0,2177,80
0,2178,15
0,2180,77
0,2182,32
0,2184,68
3,4132,98
0,2188,59
3,4189,65
3,4208,95
0,2192,30
0,2193,11
3,4224,8
0,2194,69
3,4228,46
3,4244,5
0,2203,80
0,2208,66
3,4297,76
0,2209,52
3,4424,25
3,4499,70
0,2210,13
0,2212,71
3,4512,28
0,2240,80
3,4608,90
3,4611,93
0,2241,87
0,2253,72
3,4612,7
3,4677,76
0,2274,83
3,5164,64
0,2278,89
0,2304,71
3,5216,41
0,2307,78
3,5232,64
3,5347,86
0,2308,32
0,2309,41
3,5646,18
3,5712,47
0,2311,64
3,6176,26
0,2312,16
0,2316,26
3,6192,33
0,2320,6
3,6240,14
3,6632,51
3,6656,39
3,6657,96
3,6688,52
0,2321,83
0,2325,2
3,6786,47
3,6804,17
0,2331,9
3,7372,85
0,2336,22
0,2338,82
5,0,22
5,1,66
0,2344,76
5,2,50
5,4,16
0,2368,98
0,2369,65
0,2373,95
0,2400,8
5,6,73
5,9,47
0,2401,46
0,2408,5
5,10,72
0,2432,76
5,11,49
5,12,72
0,2433,25
0,2436,70
5,16,42
0,2439,28
0,2442,90
5,20,28
5,24,61
0,2443,93
5,28,86
0,2445,7
0,2450,76
5,32,34
5,33,36
0,2465,64
0,2469,41
5,50,49
0,2470,64
5,57,26
5,65,51
0,2482,86
5,66,34
0,2549,18
0,2560,47
5,67,44
5,68,97
0,2561,26
5,72,11
5,73,76
0,2562,33
0,2564,14
5,74,10
0,2565,51
0,2571,39
5,76,61
0,2576,96
5,80,66
5,96,5
0,2588,52
5,97,64
0,2593,47
0,2595,17
5,112,65
5,131,74
0,2602,85
5,136,1
5,146,86
5,148,39
5,152,50
5,162,54
0,2608,22
0,2610,66
0,2616,50
0,2624,16
0,2626,73
5,192,64
0,2632,47
5,200,48
5,209,77
0,2638,72
0,2641,49
5,210,64
5,225,19
0,2648,72
0,2654,42
5,232,18
5,256,91
0,2659,28
5,260,79
0,2674,61
5,264,55
0,2676,86
0,2688,34
5,265,76
5,273,66
0,2689,36
0,2692,49
5,288,3
0,2696,26
5,300,1
5,304,16
0,2710,51
5,308,88
0,2720,34
0,2778,44
5,321,96
5,322,12
0,2785,97
5,326,98
0,2802,11
0,2816,76
5,336,24
5,384,21
0,2817,10
5,385,10
5,392,41
0,2819,61
0,2822,66
5,400,26
0,2825,5
0,2837,64
0,2841,65
0,2844,74
5,406,26
5,410,5
5,419,51
5,422,26
5,512,43
0,2848,1
0,2850,86
5,513,41
0,2852,39
5,516,27
0,2862,50
0,2872,54
5,518,48
5,519,4
0,2880,64
5,522,74
0,2881,48
0,2882,77
5,526,24
5,528,19
0,2884,64
5,536,45
0,2894,19
5,544,94
5,552,61
0,2967,18
0,2993,91
5,609,23
0,3001,79
5,640,48
5,644,36
0,3072,55
0,3073,76
5,645,89
0,3074,66
5,654,51
5,674,89
0,3076,3
0,3077,1
5,706,4
0,3078,16
5,707,90
5,774,36
0,3081,88
0,3082,96
5,776,68
0,3084,12
5,800,40
5,904,11
5,1024,88
0,3092,98
0,3104,24
0,3106,21
0,3118,10
0,3121,41
5,1025,1
0,3136,26
0,3140,26
5,1027,52
5,1040,65
0,3141,5
5,1044,26
0,3147,51
0,3154,26
5,1057,8
5,1092,15
0,3162,43
5,1152,3
0,3172,41
5,1153,50
5,1216,8
5,1281,81
5,1323,97
5,1352,63
5,1540,7
0,3185,27
0,3200,48
5,1556,21
0,3202,4
0,3203,74
5,1664,82
5,1682,51
0,3204,24
5,1728,14
5,2048,42
0,3206,19
5,2049,25
0,3208,45
0,3240,94
5,2054,61
0,3280,61
5,2064,30
5,2120,65
0,3281,23
0,3330,48
5,2178,63
5,2197,70
0,3332,36
5,2226,21
5,2314,5
0,3336,89
0,3361,51
0,3364,89
5,2344,5
0,3384,4
0,3392,90
0,3393,36
5,2444,88
5,2596,44
0,3394,68
0,3398,40
5,2607,68
0,3404,11
5,2624,75
5,2689,44
0,3464,88
0,3468,1
5,2756,71
0,3474,52
5,2822,40
5,2840,22
0,3526,65
0,3572,26
5,2960,78
0,3585,8
5,3082,6
5,3094,76
0,3586,15
0,3587,3
5,3200,80
0,3588,50
5,3204,65
5,3360,57
5,3396,28
5,3602,28
5,4100,63
0,3592,8
0,3602,81
5,4104,48
5,4144,9
0,3609,97
5,4192,65
5,4224,13
0,3624,63
0,3628,7
5,4230,2
0,3648,21
5,4353,89
5,4354,26
0,3652,82
0,3660,51
5,4360,83
0,3662,14
0,3672,42
5,4368,54
5,4384,40
0,3712,25
5,4609,52
5,4674,74
0,3720,61
0,3776,30
5,4738,44
0,3785,65
5,4872,9
0,3788,63
0,3841,70
5,5122,61
5,5128,39
0,3842,21
5,5149,76
0,3860,5
0,3908,5
0,4096,88
0,4097,44
5,5152,87
5,5176,35
0,4098,68
0,4099,75
5,5218,98
0,4100,44
5,5236,78
5,5288,8
0,4101,71
0,4102,40
5,5312,27
0,4104,22
5,5376,36
5,5585,83
0,4105,78
0,4106,6
5,5700,6
0,4107,76
5,5709,100
5,5801,91
5,5876,34
0,4108,80
0,4112,65
5,6216,79
5,6284,5
5,6346,33
0,4113,57
0,4114,28
5,6485,39
0,4115,28
5,6529,69
5,6592,98
0,4116,63
5,6610,41
5,6784,10
0,4117,48
0,4120,9
5,7188,23
0,4121,65
5,7424,23
0,4122,13
0,4128,2
5,7560,15
5,7936,14
0,4130,89
0,4132,26
7,0,27
0,4133,83
7,10,88
0,4134,54
7,24,58
0,4135,40
0,4137,52
0,4144,74
0,4151,44
7,32,35
7,36,100
0,4160,9
0,4161,61
7,53,48
7,71,62
0,4162,39
7,80,38
0,4164,76
0,4166,87
7,128,82
0,4170,35
0,4171,98
7,131,59
7,132,16
0,4172,78
7,322,89
7,336,85
0,4176,8
0,4177,27
7,466,3
0,4180,36
0,4184,83
7,512,24
0,4192,6
7,551,91
7,554,2
7,577,14
7,777,76
7,1024,81
7,1026,19
0,4196,100
7,1068,60
0,4198,91
0,4200,34
7,1152,71
0,4202,79
7,1178,39
7,1306,57
0,4204,5
0,4216,33
7,1537,63
0,4224,39
0,4225,69
7,1703,48
7,2048,79
0,4226,98
7,2056,86
0,4228,41
0,4229,10
7,2065,62
7,2112,93
0,4230,23
0,4233,23
0,4236,15
7,2256,64
0,4239,14
7,2304,1
7,2308,2
0,4240,27
0,4244,88
7,2360,98
0,4246,58
0,4256,35
7,2370,52
7,2562,49
0,4260,100
7,3074,59
7,3206,90
0,4265,48
7,4106,83
0,4270,62
0,4273,38
7,4150,69
7,4204,5
0,4276,82
0,4288,59
7,4224,71
7,4288,53
7,4304,7
7,4320,46
7,4336,95
0,4289,16
7,4361,60
7,4366,60
0,4290,89
7,4424,22
0,4296,85
0,4306,3
7,4544,92
7,4896,30
0,4308,24
7,5128,82
0,4321,91
0,4323,2
7,5152,63
0,4324,14
7,5232,68
7,5296,38
0,4352,76
0,4355,81
7,5569,25
0,4356,19
7,6668,68
0,4358,60
0,4360,71
0,4361,39
0,4362,57
9,0,69
0,4364,63
9,1,62
9,2,81
0,4371,48
0,4384,79
9,4,13
0,4385,86
9,8,25
9,10,82
0,4386,62
0,4400,93
9,12,14
9,16,74
0,4416,64
9,19,33
0,4418,1
0,4419,2
9,20,14
9,28,32
9,32,22
9,34,96
0,4420,98
9,40,52
9,44,78
0,4426,52
0,4432,49
9,49,19
0,4442,59
9,52,5
9,54,36
0,4455,90
0,4456,83
9,64,64
0,4480,69
9,65,51
9,66,48
0,4484,5
0,4498,71
9,72,75
0,4513,53
9,83,73
9,128,39
0,4530,7
0,4554,46
0,4608,95
0,4609,60
0,4610,60
9,129,4
0,4611,22
0,4612,92
9,132,6
9,136,53
0,4616,30
9,138,24
9,145,43
0,4617,82
9,146,30
9,188,43
0,4618,63
0,4619,68
9,192,11
0,4622,38
9,199,91
0,4624,25
0,4625,68
9,256,23
9,259,75
9,288,68
9,290,4
9,296,88
9,328,41
0,4626,69
9,385,89
0,4628,62
0,4632,81
9,392,54
0,4640,13
9,400,25
9,459,62
0,4642,25
0,4654,82
9,513,1
0,4656,14
9,514,76
9,518,92
0,4661,74
0,4672,33
9,540,71
0,4673,14
9,548,32
9,550,27
0,4680,32
0,4694,22
0,4704,96
0,4705,52
0,4740,78
9,554,87
9,576,35
0,4741,19
0,4742,5
9,588,26
0,4761,36
9,592,61
9,611,7
0,4768,64
0,4773,51
9,641,65
0,4840,48
9,756,17
9,804,64
0,4864,75
0,4880,73
9,816,69
0,4881,39
9,832,92
9,833,6
0,4899,4
9,846,98
9,1025,34
9,1032,69
9,1033,41
9,1043,56
0,4906,6
0,4928,53
9,1044,43
0,4936,24
9,1056,60
9,1068,12
0,4994,43
0,5028,30
9,1096,83
0,5120,43
9,1120,100
9,1122,52
0,5121,11
0,5122,91
9,1152,88
0,5123,23
9,1157,76
9,1170,13
0,5128,75
0,5129,68
9,1280,88
9,1300,4
0,5136,4
0,5140,88
0,5144,41
0,5152,89
9,1344,56
0,5153,54
9,1363,59
9,1438,35
0,5165,25
0,5168,62
9,1482,83
0,5184,1
0,5187,76
9,1536,45
9,1620,69
0,5188,92
9,1705,60
0,5192,71
9,1792,57
9,1811,27
0,5200,32
0,5203,27
9,2048,24
0,5216,87
9,2050,25
0,5224,35
0,5225,26
9,2056,42
9,2076,45
0,5228,61
9,2080,16
9,2084,100
9,2099,94
9,2114,49
0,5248,7
9,2126,68
9,2176,34
0,5271,65
0,5274,17
9,2304,57
9,2368,62
0,5275,64
9,2447,93
9,2450,68
0,5280,69
0,5288,92
9,2560,96
0,5315,6
0,5316,98
9,2571,45
9,2602,19
0,5332,34
9,2624,35
0,5382,69
0,5389,41
9,2688,72
0,5390,56
0,5401,43
0,5408,60
0,5416,12
9,2779,83
9,2848,23
0,5419,83
9,3090,75
0,5436,100
0,5448,52
9,3092,39
9,3104,33
0,5478,88
0,5560,76
9,3300,62
0,5568,13
9,3337,73
9,3408,29
0,5632,88
9,3584,82
0,5634,4
0,5635,56
9,4098,32
9,4102,37
9,4111,61
9,4128,8
9,4160,62
0,5636,59
9,4176,2
0,5637,35
0,5648,83
9,4184,52
9,4228,77
0,5650,45
9,4265,1
9,4290,45
0,5657,69
0,5696,60
9,4352,26
0,5730,57
0,5777,27
9,4354,20
0,5808,24
0,5811,25
9,4368,31
9,4436,82
0,5827,42
9,4610,34
0,5828,45
0,5890,16
9,4612,75
9,4618,1
0,5892,100
0,5921,94
0,5928,49
9,4624,29
9,4631,19
0,5957,68
0,6080,34
9,5124,71
0,6144,57
0,6145,62
9,5125,16
0,6148,93
9,5155,43
9,5250,53
0,6149,68
9,5382,90
0,6152,96
0,6156,45
9,5488,17
9,5632,91
0,6160,19
9,6020,22
9,6177,30
9,6212,63
9,6340,2
0,6164,35
0,6176,72
9,6406,12
9,6411,47
0,6178,83
9,6417,38
0,6179,23
0,6180,75
9,6628,72
9,6697,54
0,6183,39
0,6185,33
9,6752,99
0,6200,62
9,6788,25
9,6852,5
0,6202,73
0,6208,29
9,6912,28
0,6209,82
9,7968,26
0,6221,32
0,6222,37
11,0,1
0,6227,61
0,6228,8
0,6240,62
0,6241,2
11,3,5
0,6247,52
0,6248,77
11,26,45
11,28,31
0,6259,1
11,40,38
0,6272,45
0,6274,26
11,48,78
11,51,6
0,6275,20
11,68,38
0,6288,31
0,6304,82
11,70,59
0,6305,34
11,132,76
11,145,8
11,154,26
11,256,18
11,257,12
11,272,15
0,6306,75
11,308,87
0,6308,1
0,6336,29
11,404,3
11,470,36
0,6364,19
0,6400,71
11,528,16
11,592,17
0,6401,16
0,6402,43
11,627,89
0,6405,53
11,630,79
0,6408,90
11,646,63
11,1024,26
0,6417,17
0,6428,91
11,1028,2
0,6432,22
0,6434,30
0,6440,63
0,6474,2
11,1034,68
11,1586,77
0,6496,12
0,6508,47
11,1800,27
0,6568,38
11,2052,24
11,2073,56
0,6580,72
0,6656,54
11,2156,52
0,6658,99
11,2176,25
11,2192,60
0,6664,25
0,6670,5
11,2720,48
0,6672,28
11,2892,7
11,3072,97
0,6684,26
0,6688,1
11,3073,78
11,3091,64
11,4096,86
11,4099,88
11,4116,92
0,6689,5
0,6708,45
11,4128,45
0,6710,31
11,4144,13
11,4224,61
0,6712,38
0,6722,78
11,6232,56
0,6729,6
11,6931,27
11,7168,47
0,6736,38
0,6754,59
11,7424,10
0,6782,76
11,7682,14
0,6793,8
0,6801,26
13,0,15
0,6809,18
13,2,79
13,4,2
0,6832,12
0,6917,15
0,6918,87
0,6928,3
0,6932,36
13,8,93
0,6942,16
13,10,41
13,16,79
0,6949,17
0,6988,89
13,18,47
0,6996,79
13,32,61
13,65,7
0,7040,63
0,7056,26
13,72,73
13,83,84
0,7112,2
13,92,62
13,96,76
13,128,60
13,133,73
13,193,75
0,7168,68
0,7174,77
13,256,67
0,7176,27
0,7181,24
13,311,21
13,324,52
0,7188,56
13,512,82
0,7205,52
0,7208,25
13,528,6
13,576,91
0,7218,60
13,640,73
0,7233,48
13,672,50
13,706,55
0,7235,7
0,7236,97
13,1024,34
0,7237,78
13,1025,58
13,1032,81
0,7268,64
0,7300,86
13,1088,32
0,7304,88
0,7328,92
0,7329,45
0,7424,13
13,1113,19
0,7557,61
0,7628,56
13,1154,46
13,1168,46
13,1536,97
0,7680,27
13,2048,99
13,2052,91
0,7681,47
13,2066,90
0,7684,10
0,7688,14
0,7690,15
13,2162,30
13,2208,37
13,2229,50
13,2324,36
0,7720,79
13,2357,61
13,2561,33
0,7750,2
0,7944,93
13,2756,50
0,8000,41
13,2760,36
13,3087,93
0,8080,79
13,3136,74
13,3264,10
0,8083,47
13,3985,11
2,0,61
2,1,7
2,4,73
2,5,84
2,6,62
2,7,76
2,8,60
2,9,73
2,11,75
13,4096,95
2,12,67
2,16,21
2,17,52
2,18,82
2,20,6
13,4130,14
13,4173,44
2,22,91
2,23,73
2,24,50
2,26,55
13,4276,52
2,27,34
2,32,58
2,33,81
2,35,32
2,36,19
13,4352,56
13,4368,17
2,38,46
2,40,46
13,4608,54
13,5142,11
13,5189,2
2,42,97
2,44,99
2,47,91
13,6046,11
2,48,90
13,6273,43
13,7013,33
2,50,30
2,56,37
13,7681,29
2,64,50
2,65,36
15,0,89
2,66,61
2,67,33
15,1,79
2,70,50
2,72,36
15,32,26
15,36,39
2,77,93
2,80,74
15,150,21
2,96,10
2,114,11
15,256,15
15,278,68
15,392,9
15,516,16
2,118,95
2,128,14
2,129,44
2,130,52
2,132,56
2,134,17
15,522,56
15,528,69
2,136,54
2,137,11
15,772,100
2,138,2
2,145,11
15,1208,57
