source,end,weight
1,1050,55
1,1057,19
1,1066,74
0,200,91
1,1092,1
1,1096,41
0,208,40
0,212,7
1,1128,40
0,217,18
0,218,21
1,1148,76
1,1161,6
1,1216,81
0,220,78
1,1280,100
0,224,38
1,1281,99
0,226,28
0,228,38
1,1288,91
1,1296,19
0,246,36
0,256,95
1,1303,57
0,257,23
0,258,67
1,1321,49
1,1360,98
1,1367,67
1,1408,88
0,259,76
0,260,66
1,1427,98
1,1508,21
0,261,89
1,1536,25
1,1541,87
1,1544,88
0,264,24
0,265,42
1,1545,70
1,1554,19
0,266,11
1,1568,46
0,268,68
0,269,59
1,1574,22
1,1576,68
0,270,59
1,1600,72
0,271,28
0,272,59
1,1607,3
1,1610,6
0,273,88
1,1664,78
0,274,1
0,276,3
1,1698,73
1,1792,79
0,279,85
1,1810,30
0,280,90
1,1826,14
0,288,67
0,289,46
0,290,80
1,2048,19
1,2050,58
0,291,7
1,2051,71
1,2052,51
0,293,53
1,2053,9
0,294,50
0,296,27
1,2055,22
0,298,30
0,303,87
1,2056,41
1,2058,79
0,307,55
1,2060,78
1,2065,42
0,308,19
1,2066,77
0,313,74
0,318,1
1,2080,97
0,320,41
0,322,40
1,2082,81
1,2094,26
0,324,76
1,2096,17
0,328,6
0,330,81
0,332,100
0,337,99
0,338,91
1,2098,5
1,2108,65
0,352,19
1,2112,56
1,2117,75
0,354,57
1,2120,83
0,368,49
0,378,98
1,2130,1
0,384,67
1,2136,48
1,2176,2
0,386,88
0,389,98
1,2177,25
1,2184,3
0,390,21
1,2192,7
0,393,25
0,400,87
1,2216,54
1,2225,75
0,401,88
0,402,70
1,2240,85
0,404,19
1,2242,84
1,2272,40
0,408,46
0,410,22
1,2274,55
0,413,68
1,2280,93
0,420,72
0,424,3
1,2304,63
1,2305,57
0,449,6
1,2312,1
0,450,78
0,456,73
1,2325,84
1,2328,98
0,457,79
0,462,30
1,2332,79
1,2368,13
0,497,14
1,2370,91
0,512,19
1,2435,7
0,513,58
0,514,71
1,2541,9
1,2560,23
0,516,51
0,517,9
1,2562,33
1,2564,78
0,518,22
1,2565,28
0,520,41
0,522,79
1,2602,49
0,523,78
0,524,42
1,2624,33
1,2636,54
1,2640,31
0,525,77
1,2688,34
0,527,97
0,529,81
0,530,26
0,532,17
1,2693,53
1,2696,84
0,534,5
0,536,65
0,538,56
1,2698,58
0,540,75
1,2756,55
1,2977,90
0,544,83
1,3072,11
0,545,1
0,546,48
0,547,2
1,3074,82
1,3076,26
0,548,25
1,3080,46
1,3092,21
0,549,3
1,3128,33
0,550,7
1,3148,38
1,3154,83
0,552,54
0,553,75
0,554,85
0,558,84
0,560,40
1,3212,89
0,561,55
0,576,93
1,3235,38
1,3268,66
1,3273,38
1,3283,69
1,3287,31
1,3392,80
0,577,63
1,3456,75
1,3468,39
0,578,57
0,580,1
0,581,84
1,3520,3
0,582,98
1,3585,59
1,3592,16
1,3600,82
0,584,79
1,3656,7
0,588,13
1,3752,1
0,592,91
0,594,7
0,596,9
3,0,35
0,602,23
3,2,89
3,4,34
0,604,33
0,608,78
3,9,87
3,10,72
0,610,28
3,13,43
0,612,49
0,613,33
3,16,94
3,26,13
0,614,54
3,42,5
3,44,75
0,616,31
0,640,34
3,46,91
0,641,53
3,55,51
3,64,47
0,643,84
0,645,58
3,68,23
0,646,55
0,647,90
0,648,11
0,649,82
3,72,40
3,78,82
0,656,26
0,659,46
0,664,21
3,99,63
0,665,33
0,676,38
0,679,83
0,683,89
0,684,38
0,688,66
0,698,38
0,704,69
3,108,30
3,128,99
0,710,31
0,714,80
0,716,75
3,136,53
3,140,98
3,145,29
3,152,32
3,168,24
3,194,68
3,224,86
3,228,83
3,229,35
3,256,67
0,720,39
0,732,3
3,257,41
3,265,35
3,280,1
3,320,30
3,328,20
3,356,40
3,388,53
0,752,59
0,754,16
3,407,62
3,412,33
0,768,82
3,416,66
3,512,67
0,769,7
0,770,1
3,516,59
3,524,56
3,525,69
3,536,5
3,540,30
0,771,35
0,772,89
3,554,8
3,561,38
0,777,34
0,788,87
3,592,44
3,608,37
0,789,72
0,800,43
3,640,37
3,641,96
0,801,94
0,808,13
3,644,86
3,672,65
0,816,5
0,818,75
3,754,28
3,769,62
0,822,91
3,772,84
3,774,13
0,832,51
0,838,47
3,845,96
3,936,71
0,844,23
0,848,40
3,1024,80
3,1025,36
0,852,82
0,864,63
3,1049,5
3,1056,32
0,898,30
0,902,99
3,1064,17
3,1070,25
0,903,53
0,926,98
3,1113,71
3,1128,22
0,928,29
3,1152,86
3,1178,55
0,960,32
0,962,24
3,1217,39
3,1282,4
0,979,68
0,1024,86
3,1552,65
3,2048,94
0,1025,83
0,1026,35
3,2057,72
0,1027,67
0,1028,41
3,2064,22
3,2068,75
3,2080,32
3,2102,59
3,2116,18
0,1029,35
0,1032,1
3,2160,20
3,2177,95
0,1033,30
3,2209,14
3,2244,6
0,1034,20
0,1036,40
3,2304,12
3,2305,93
0,1040,53
0,1041,62
0,1042,33
0,1044,66
3,2306,67
3,2334,47
0,1050,67
0,1056,59
3,2336,57
3,2432,14
0,1058,56
0,1060,69
3,2560,17
0,1061,5
0,1065,30
0,1068,8
0,1072,38
0,1073,44
0,1088,37
0,1089,37
0,1093,96
0,1094,86
0,1097,65
0,1098,28
0,1104,62
0,1107,84
3,2631,88
3,2656,49
0,1121,13
0,1124,96
3,2690,22
3,2888,20
0,1140,71
0,1152,80
3,3106,18
3,3137,98
0,1154,36
0,1156,5
3,3144,42
3,3164,39
0,1160,32
3,3200,35
3,3314,49
0,1162,17
0,1170,25
3,3632,77
0,1172,71
0,1174,22
3,3650,39
0,1176,86
0,1179,55
5,0,13
0,1184,39
0,1185,4
5,1,22
5,2,62
0,1190,65
0,1192,94
5,4,34
5,6,96
0,1208,72
0,1216,22
5,8,93
5,9,93
0,1217,75
5,14,65
0,1240,32
0,1242,59
5,16,65
5,17,39
0,1248,18
0,1256,20
5,19,30
5,20,70
0,1264,95
0,1280,14
5,24,2
5,31,22
0,1281,6
0,1282,12
5,32,88
5,33,49
0,1283,93
0,1288,67
5,36,31
5,42,1
0,1291,47
0,1296,57
5,54,65
0,1297,14
0,1300,17
5,64,18
5,76,1
0,1301,88
5,78,38
5,80,89
0,1310,49
0,1312,22
5,88,18
5,96,35
0,1319,20
0,1320,18
5,128,31
5,133,8
0,1321,98
0,1328,42
5,138,70
5,144,31
0,1336,39
0,1344,35
5,148,84
5,197,60
0,1346,49
0,1350,77
0,1406,39
0,1408,13
0,1409,22
0,1414,62
5,214,43
0,1428,34
0,1436,96
0,1441,93
0,1456,93
0,1498,65
5,228,5
5,256,73
0,1536,65
0,1537,39
5,258,77
5,264,52
0,1538,30
0,1540,70
0,1542,2
5,280,18
5,296,21
0,1552,22
5,298,69
5,328,82
5,377,11
0,1560,88
0,1563,49
5,388,98
5,442,3
0,1568,31
0,1570,1
5,516,13
0,1572,65
0,1600,18
5,528,72
5,529,90
0,1610,1
0,1617,38
5,547,61
5,580,2
0,1628,89
5,640,42
5,662,77
0,1653,18
0,1664,35
5,770,71
5,776,42
0,1680,31
0,1681,8
5,1024,15
5,1028,60
0,1688,70
0,1696,31
5,1032,12
0,1716,84
0,1728,60
5,1040,49
5,1048,42
0,1730,43
0,1792,5
5,1060,19
5,1088,70
0,1793,73
5,1106,72
5,1152,3
0,1798,77
0,1800,52
5,1154,81
5,1155,14
0,1801,18
0,1824,21
5,1164,59
5,1280,54
0,1838,69
0,1849,82
5,1312,42
5,1361,63
0,1859,11
0,1864,98
5,1408,71
5,1428,14
0,1867,3
5,1536,31
0,1921,13
0,1923,72
5,1554,4
5,1568,25
0,1932,90
0,1984,61
5,1575,80
5,1666,6
5,2048,37
5,2056,3
0,2048,2
0,2049,42
5,2057,47
5,2096,49
0,2050,77
0,2052,71
5,2100,4
0,2054,42
0,2055,15
5,2112,88
5,2113,25
0,2056,60
0,2058,12
5,2144,27
5,2176,81
0,2060,49
5,2226,39
5,2305,86
0,2061,42
0,2062,19
5,2310,92
5,2336,40
0,2064,70
0,2065,72
5,2496,27
0,2067,3
0,2068,81
5,2560,63
5,2561,61
0,2072,14
0,2076,59
5,2700,98
5,2824,65
0,2078,54
0,2080,42
5,2960,42
5,3088,63
0,2081,63
5,3144,75
5,3218,47
0,2083,71
0,2086,14
5,3296,5
5,3360,89
0,2089,31
0,2090,4
7,0,69
0,2092,25
0,2096,80
7,1,18
7,4,71
0,2100,6
0,2101,37
7,8,72
7,16,94
0,2112,3
0,2113,47
7,17,51
7,18,29
0,2114,49
7,64,82
7,161,5
0,2115,4
0,2118,88
7,256,75
0,2120,25
0,2122,27
7,262,30
7,332,61
0,2124,81
0,2128,39
7,392,62
7,532,7
0,2129,86
0,2132,92
7,640,87
7,728,94
0,2135,40
0,2144,27
7,768,97
7,785,72
0,2149,63
7,833,86
0,2152,61
0,2173,98
7,1024,36
7,1037,50
0,2176,65
0,2179,42
7,1056,100
7,1362,49
0,2180,63
0,2182,75
7,2120,47
7,2368,64
7,3072,42
0,2187,47
0,2190,5
0,2192,89
0,2194,69
7,3105,61
9,0,90
9,1,88
9,2,65
9,4,79
9,8,56
9,18,35
9,20,1
9,28,79
9,32,28
9,37,3
9,40,7
9,42,10
9,48,8
9,52,81
0,2198,18
9,56,91
9,58,68
0,2200,71
0,2204,72
0,2210,94
9,64,94
9,74,97
0,2212,51
0,2216,29
9,96,6
9,97,39
0,2222,82
0,2228,5
9,112,94
9,132,77
0,2233,75
9,144,76
0,2241,30
0,2258,61
9,146,81
9,165,78
9,193,75
0,2272,62
0,2278,7
9,218,81
9,256,24
9,257,90
0,2290,87
0,2304,94
9,258,22
0,2305,97
9,262,84
9,268,80
0,2312,72
0,2313,86
9,269,9
9,270,1
0,2317,36
0,2320,50
9,288,10
9,416,16
0,2336,100
0,2337,49
9,504,87
9,516,10
0,2338,47
0,2344,64
9,517,94
9,520,66
0,2350,42
0,2351,61
9,528,65
9,544,52
0,2352,90
0,2361,88
9,576,75
0,2368,65
0,2372,79
9,580,72
9,592,84
0,2378,56
9,610,18
9,647,91
0,2400,35
0,2404,1
9,649,29
9,654,66
0,2410,79
9,705,96
9,736,68
0,2416,28
9,770,59
9,773,24
0,2421,3
0,2422,7
9,774,43
0,2432,10
0,2436,8
9,792,92
9,904,1
0,2439,81
9,966,70
9,1024,72
0,2496,91
9,1026,76
9,1033,59
0,2497,68
0,2556,94
9,1040,46
9,1110,11
0,2560,97
0,2561,6
0,2562,39
0,2565,94
0,2566,77
0,2568,76
0,2570,81
9,1122,38
9,1170,54
0,2576,78
9,1232,11
0,2577,75
0,2580,81
9,1235,99
9,1280,22
9,1281,49
0,2590,24
9,1288,61
9,1290,67
9,1292,15
9,1314,25
9,1320,19
9,1440,41
0,2598,90
0,2600,22
9,1542,48
9,1601,54
0,2610,84
9,1793,58
9,2032,38
9,2048,83
0,2628,80
9,2052,24
9,2080,85
0,2633,9
0,2636,1
9,2084,2
9,2096,34
0,2648,10
0,2649,16
9,2114,8
0,2656,87
9,2116,96
9,2130,77
9,2176,8
0,2657,10
0,2664,94
0,2675,66
0,2688,65
9,2192,65
0,2689,52
9,2244,1
9,2315,83
0,2690,75
0,2704,72
9,2320,24
0,2708,84
9,2336,46
9,2368,45
0,2712,18
0,2719,91
9,2449,13
0,2720,29
0,2728,66
9,2528,99
9,2592,8
0,2729,96
9,2624,64
0,2732,68
9,2632,72
9,2689,56
0,2736,59
0,2784,24
9,2736,76
0,2785,43
9,2785,39
9,2848,70
9,3096,52
0,2790,92
0,2805,1
9,3116,9
0,2816,70
9,3138,11
9,3204,99
0,2817,72
0,2819,76
9,3616,62
0,2820,59
9,3617,20
0,2821,46
0,2824,11
11,0,88
0,2825,38
11,2,96
11,6,43
0,2834,54
0,2848,11
11,24,72
0,2857,99
11,32,49
11,72,29
0,2890,22
11,120,79
0,2898,49
0,2960,61
11,128,97
11,130,5
0,2962,67
11,269,38
0,2970,15
0,3018,25
11,288,61
11,432,5
0,3072,19
11,513,20
0,3073,41
0,3074,48
11,522,36
11,528,2
0,3075,54
11,544,16
11,593,1
0,3076,58
0,3077,38
11,648,53
0,3078,83
0,3079,24
0,3083,85
0,3088,2
0,3092,34
0,3104,8
11,672,23
0,3105,96
0,3106,77
11,1024,16
11,1036,24
0,3108,8
11,1044,79
0,3110,65
11,1158,91
11,1312,14
0,3114,1
0,3122,83
11,1666,48
11,1804,42
0,3124,24
11,1924,22
0,3136,46
0,3144,45
11,2054,10
11,2064,40
0,3150,13
11,2067,36
0,3159,99
0,3169,8
11,2112,30
11,2144,79
0,3176,64
11,2177,83
11,2256,72
11,2324,50
11,2432,32
0,3200,72
11,2569,52
11,3072,28
0,3202,56
0,3208,76
11,3584,28
0,3242,39
13,0,9
0,3264,70
0,3280,52
13,8,17
0,3293,9
13,10,40
0,3296,11
0,3328,99
13,32,65
13,37,88
0,3336,62
13,64,28
13,134,67
0,3338,20
13,149,3
0,3340,88
0,3392,96
13,152,80
0,3408,43
13,160,19
13,180,26
0,3456,72
0,3464,49
13,193,95
0,3472,29
13,265,42
13,280,4
0,3584,79
0,3586,97
13,400,85
13,512,56
0,3589,5
13,513,3
13,514,78
0,3591,38
0,3616,61
13,521,29
0,3618,5
13,528,13
0,3649,20
0,3653,36
13,557,69
13,627,64
0,3712,2
13,768,42
0,3776,16
0,3872,1
13,864,47
13,1028,99
0,3873,53
0,3914,23
13,1152,65
13,1289,96
0,3977,16
13,1544,30
0,4011,24
13,1578,17
2,0,79
13,1666,75
13,1800,9
2,1,91
2,3,14
13,2021,77
13,2048,43
2,4,48
13,2067,100
2,5,42
2,8,22
13,2112,41
2,9,10
13,2336,30
13,2344,79
2,10,40
13,2368,7
13,2578,32
2,12,36
2,13,30
13,2626,58
2,15,79
13,3072,25
13,3104,57
2,16,83
2,17,72
13,3147,52
2,18,50
13,3204,19
2,20,32
2,24,52
13,3845,12
2,26,28
2,32,28
2,33,9
2,36,17
15,25,88
15,33,26
2,40,40
2,41,65
15,99,15
2,42,88
15,112,65
15,260,54
2,43,28
15,322,79
15,488,85
2,48,67
2,64,3
15,518,70
2,65,80
15,642,20
15,1088,31
2,66,19
2,68,26
15,1114,68
2,70,95
15,2064,36
15,3244,78
2,72,42
17,0,49
2,75,4
2,78,85
17,2,4
2,83,56
17,4,4
17,8,9
2,96,3
2,98,78
17,9,80
2,100,29
17,11,46
17,12,8
2,108,13
2,112,69
17,14,21
2,119,64
17,16,75
17,18,87
2,120,42
17,34,27
2,128,47
2,132,99
17,41,59
17,57,96
2,141,65
17,64,4
17,65,67
2,144,96
2,160,30
17,66,48
2,168,17
17,68,74
2,176,75
2,192,9
17,69,79
17,74,87
2,196,77
17,80,99
2,208,43
2,209,100
17,129,45
17,161,4
2,212,41
17,185,52
17,194,23
17,264,88
2,221,30
17,265,73
17,288,94
2,228,79
2,241,7
17,296,71
17,336,40
17,354,29
17,366,100
17,384,88
17,512,33
2,243,32
17,513,4
17,514,96
2,256,58
2,257,25
17,517,12
17,519,1
2,258,57
17,545,56
2,260,52
17,576,84
17,577,28
2,263,19
2,264,12
17,580,94
2,265,88
17,600,63
17,640,38
2,266,26
2,272,15
17,641,89
2,274,65
17,644,66
2,277,54
2,290,79
17,664,4
17,730,36
2,292,85
17,736,39
2,298,70
17,776,82
17,780,75
2,304,20
2,305,31
17,785,37
17,816,26
2,340,68
17,834,78
2,356,36
2,360,78
17,901,40
2,384,49
17,1024,48
17,1026,65
2,385,4
17,1030,65
17,1032,93
2,400,4
2,401,9
17,1048,35
2,451,80
2,460,46
17,1128,4
17,1130,22
2,512,8
17,1157,87
2,513,21
17,1256,44
17,1280,54
2,514,75
2,515,87
17,1285,42
2,516,27
17,1290,91
17,1312,17
2,528,59
2,532,96
17,1434,42
2,540,4
17,1538,46
17,1600,1
2,544,67
2,545,48
17,2048,21
2,550,74
17,2050,39
17,2068,63
2,552,79
2,560,87
17,2080,58
2,563,99
17,2082,80
17,2092,80
2,576,45
17,2120,62
2,577,4
2,588,52
17,2122,67
17,2145,70
2,609,23
17,2146,95
17,2176,41
2,645,88
2,680,73
2,704,94
2,744,71
17,2192,58
2,756,40
2,768,29
17,2208,73
2,792,100
17,2274,18
17,2304,97
2,800,88
2,804,33
17,2316,72
17,2370,35
2,832,4
2,833,96
17,2496,61
2,834,12
17,2592,65
17,2624,21
2,866,1
17,2630,17
2,896,56
2,912,84
17,2636,86
17,2673,7
2,1024,28
17,2692,60
17,2699,91
2,1025,94
2,1026,63
17,2816,48
17,2820,50
2,1028,38
17,2821,59
17,3072,42
2,1030,89
2,1036,66
17,3104,48
2,1040,4
17,3212,11
2,1048,36
2,1055,39
17,3278,62
17,3333,86
2,1056,82
17,3586,25
2,1064,75
2,1068,37
19,0,72
2,1088,26
19,4,17
2,1097,78
2,1098,40
19,24,4
19,38,85
2,1100,48
19,64,84
19,84,73
2,1104,65
2,1124,65
19,102,79
2,1128,93
19,129,24
19,133,30
2,1144,35
2,1152,4
19,228,51
19,256,42
19,288,79
19,294,75
19,400,28
2,1153,22
19,512,91
19,516,39
2,1156,87
2,1160,44
19,760,48
19,833,7
2,1165,54
19,1025,24
2,1177,42
19,1032,55
2,1189,91
2,1201,17
2,1224,42
2,1252,46
19,1041,18
19,1072,14
2,1280,1
2,1282,21
19,1104,2
19,1168,20
2,1296,39
19,1578,24
2,1300,63
19,1696,95
2,1344,58
2,1346,80
19,2049,67
19,2068,35
2,1360,80
2,1408,62
19,2070,9
2,1489,67
19,2328,4
19,2432,59
2,1536,70
2,1540,95
19,2891,80
19,3074,21
2,1546,41
19,3717,63
2,1568,58
2,1600,73
19,3848,16
2,1664,18
21,12,4
21,15,87
2,1666,97
2,1704,72
21,18,46
21,50,27
2,1865,35
21,68,69
2,1922,61
2,2048,65
21,84,49
2,2049,21
21,86,20
21,96,47
2,2052,17
21,128,23
21,149,47
2,2055,86
2,2056,7
21,289,89
2,2057,60
21,297,61
2,2060,91
2,2064,48
21,545,95
21,576,48
2,2065,50
21,656,84
21,1048,1
2,2080,59
2,2084,42
21,1105,65
2,2085,48
21,1112,49
2,2089,11
21,1154,54
21,1170,36
2,2091,62
2,2101,86
21,1184,24
21,1520,49
2,2112,25
21,1548,2
2,2113,72
2,2116,17
21,1556,58
2,2117,4
21,1668,57
21,1797,58
2,2120,85
2,2121,84
2,2128,73
2,2129,79
2,2130,24
21,2061,17
2,2144,30
21,2068,88
21,2112,78
2,2145,51
2,2161,42
21,2304,31
2,2176,79
21,2593,3
21,3074,33
2,2183,75
21,3844,17
2,2184,28
2,2192,91
23,0,48
23,84,11
2,2197,39
2,2228,48
23,104,37
2,2245,7
23,160,48
23,281,31
2,2247,24
2,2265,55
23,282,83
2,2292,18
23,528,70
23,678,29
2,2308,14
2,2341,2
23,1028,72
23,1189,30
2,2400,20
23,2121,75
2,2435,24
2,2440,95
23,3080,71
2,2456,67
25,0,65
25,2,75
2,2521,35
2,2560,9
25,5,87
2,2564,4
25,17,65
2,2566,59
2,2576,80
25,127,29
25,129,23
2,2578,21
25,134,89
2,2593,63
25,172,29
25,193,76
2,2608,16
2,2625,4
25,321,46
25,578,85
2,2629,87
25,594,33
2,2656,46
2,2690,27
25,676,14
2,2698,69
2,2720,49
25,784,24
25,1024,10
2,2832,20
2,2904,47
2,3035,23
25,1124,96
2,3072,47
25,1140,26
25,1312,94
25,1408,13
2,3076,89
2,3077,61
25,1664,25
25,2048,5
2,3084,95
25,2056,1
25,2132,25
2,3096,48
2,3148,84
25,2136,35
2,3153,1
25,2305,84
2,3160,65
2,3200,49
25,2328,94
25,2520,15
2,3201,54
25,3364,7
2,3219,36
2,3230,24
27,0,76
27,4,90
2,3244,49
27,32,77
2,3267,2
2,3335,58
27,36,92
27,80,16
2,3337,57
27,130,15
2,3345,58
27,224,57
27,256,96
2,3361,17
2,3506,88
27,260,37
27,705,97
2,3584,78
27,1648,24
27,2052,13
27,3268,94
29,27,60
2,3616,31
2,3680,3
29,50,45
29,140,60
2,3696,33
29,576,83
2,3732,17
2,3745,48
29,928,7
29,1024,55
2,3968,11
29,1130,60
29,1536,100
4,0,37
29,2816,19
4,1,48
31,24,37
4,2,31
31,139,4
31,262,20
4,3,83
4,6,70
31,512,61
4,8,29
31,852,90
31,1413,3
4,9,72
4,10,30
31,1926,6
31,2273,57
4,11,75
31,2594,61
4,12,71
4,13,65
33,0,81
4,14,75
33,2,46
33,9,89
4,16,87
4,17,65
33,16,25
4,20,29
33,22,61
4,21,23
33,28,3
33,48,33
4,22,89
4,29,29
33,50,9
33,64,92
33,66,29
33,69,32
33,73,4
4,32,76
33,80,74
4,33,46
4,34,85
4,36,33
33,96,92
33,102,100
4,40,14
33,130,33
4,43,24
4,45,10
33,132,26
33,134,6
4,52,96
33,138,88
4,56,26
4,58,94
33,144,86
33,160,58
4,64,13
33,162,6
4,65,25
4,70,5
33,176,74
33,177,13
4,72,1
33,196,25
33,209,86
4,77,25
4,81,35
33,256,55
4,84,84
33,258,79
4,88,94
33,260,91
33,264,11
4,91,15
4,97,7
33,280,91
4,113,76
33,304,24
33,356,8
4,128,90
4,129,77
33,384,31
4,130,92
33,500,48
33,512,20
4,132,16
4,137,15
33,514,86
33,516,80
4,142,57
33,536,28
4,145,96
4,146,37
33,541,77
33,568,60
33,654,60
33,656,80
4,147,97
33,660,33
33,676,3
4,149,24
4,152,13
33,771,79
4,153,94
33,808,66
33,833,80
4,161,60
4,162,45
33,838,37
4,163,60
33,976,5
4,176,83
4,184,7
33,1024,17
33,1028,94
4,192,55
4,193,60
4,224,100
33,1032,62
4,229,19
4,256,37
33,1034,90
33,1040,58
4,257,4
33,1066,87
33,1088,75
4,258,20
4,260,61
33,1104,12
4,264,90
33,1118,17
4,265,3
4,266,6
33,1152,18
33,1165,22
4,273,57
33,1172,60
4,275,61
4,280,81
33,1184,93
33,1280,29
4,293,46
33,1314,90
4,296,89
4,322,25
33,1320,40
33,1472,1
4,352,61
33,1540,75
4,360,3
4,384,33
33,1567,71
33,1696,28
4,401,9
33,1874,51
33,2048,82
4,416,92
4,448,29
33,2049,39
4,449,32
4,452,4
33,2052,82
4,492,74
33,2056,14
33,2060,41
33,2084,61
4,512,92
33,2092,31
4,513,100
4,514,33
33,2096,21
4,516,26
33,2176,49
33,2178,87
4,520,6
4,522,88
33,2180,37
33,2241,94
4,528,86
33,2304,49
4,530,58
4,531,6
33,2305,79
4,532,74
4,533,13
33,2337,51
33,2434,87
4,534,25
33,2561,5
33,2592,63
4,536,86
33,2623,3
4,538,55
4,540,79
33,2754,22
4,544,91
33,3088,36
33,3156,14
4,552,11
4,554,91
33,3328,66
4,560,24
33,3396,17
33,3648,4
4,562,8
4,576,31
35,0,57
4,577,48
35,4,17
4,594,20
4,608,86
35,8,30
4,610,80
35,9,27
35,12,96
4,612,28
4,640,77
4,643,60
35,16,33
4,648,60
4,653,80
35,66,60
35,144,35
4,656,33
35,256,14
35,261,74
35,513,27
4,676,3
4,698,79
35,544,26
35,551,56
4,707,66
35,580,99
4,710,80
4,712,37
35,612,74
4,720,5
35,613,43
35,680,88
4,741,17
4,744,94
35,1024,67
35,1088,91
4,768,62
35,1168,66
35,1172,70
4,770,90
4,832,58
35,1560,77
4,861,87
35,1796,22
4,897,75
4,905,12
35,2048,84
35,2084,31
4,1024,17
35,2113,96
4,1026,18
4,1032,22
35,2137,71
35,2420,97
4,1034,60
4,1040,93
35,2900,61
4,1041,29
35,3072,87
4,1044,90
37,0,100
37,19,18
4,1064,40
4,1088,1
37,24,55
4,1092,75
37,32,81
37,34,96
4,1094,71
4,1104,28
37,35,3
4,1124,51
37,36,13
37,49,56
4,1127,82
4,1152,39
4,1154,82
4,1156,14
37,83,37
4,1184,41
37,98,27
37,130,81
4,1185,61
37,132,63
37,144,52
4,1200,31
4,1218,21
37,192,36
4,1228,49
37,259,14
4,1233,87
4,1280,37
37,272,78
37,280,30
37,281,1
37,322,96
4,1292,94
37,323,20
37,384,18
4,1316,49
4,1338,79
37,480,65
37,547,48
4,1339,51
37,560,39
37,650,48
4,1346,87
37,769,31
4,1348,5
4,1354,63
37,1024,34
4,1410,3
37,1036,19
37,1040,27
4,1417,22
4,1418,36
37,1090,95
37,1160,57
4,1440,14
37,1331,78
4,1514,66
4,1536,17
37,1380,64
4,1538,4
37,1408,64
37,1417,58
4,1540,57
4,1543,17
37,1648,59
37,2048,66
4,1544,30
37,2080,71
4,1552,27
37,2124,14
37,2416,54
4,1568,96
4,1576,33
37,2449,49
4,1611,60
37,2865,94
4,1664,35
4,1680,14
37,3584,68
39,80,100
4,1736,74
39,96,82
4,1744,27
4,1750,26
39,1024,81
4,1794,56
39,1152,29
39,1280,11
4,1800,99
4,1808,74
4,1809,43
4,1873,88
4,1920,67
39,1472,81
39,2704,25
41,4,83
41,12,50
4,2048,91
41,16,89
4,2049,66
