0,164,75
1,1068,78
1,1072,70
0,165,6
1,1084,70
0,166,57
1,1088,9
1,1089,36
0,167,86
0,168,6
1,1093,36
0,169,50
0,176,1
1,1095,69
1,1104,18
0,177,21
1,1124,3
0,178,65
0,186,81
1,1156,51
1,1161,33
0,192,9
0,193,93
1,1169,26
1,1171,58
0,194,48
0,195,7
0,196,23
0,197,35
0,198,28
0,200,84
0,202,83
1,1185,73
1,1221,55
0,205,18
1,1236,20
0,206,89
0,208,80
1,1249,51
1,1280,42
0,209,14
1,1281,84
0,210,15
1,1282,80
1,1288,48
0,212,61
0,214,83
1,1296,63
1,1299,90
0,217,67
0,224,31
1,1300,63
0,225,15
1,1308,35
0,226,72
0,233,7
1,1317,98
1,1318,88
0,239,89
0,243,30
1,1324,32
1,1346,41
0,248,63
1,1351,41
0,256,26
1,1410,13
1,1412,70
0,257,35
0,258,12
1,1415,10
1,1416,35
0,259,78
1,1420,78
0,260,55
0,261,28
1,1424,45
1,1432,70
0,262,58
1,1458,98
0,264,16
0,265,72
1,1474,15
1,1512,72
0,266,57
1,1536,48
0,267,74
0,272,46
1,1537,99
1,1538,50
0,273,43
0,274,1
1,1543,57
0,275,82
1,1547,23
1,1552,56
0,276,78
0,279,70
0,280,70
0,281,9
0,288,36
0,289,36
0,290,69
1,1570,77
0,292,18
0,293,3
1,1600,25
0,296,51
1,1612,97
1,1640,12
0,298,33
0,302,26
1,1665,5
1,1667,97
1,1668,74
1,1672,46
1,1728,11
1,1824,60
1,1840,43
1,1842,99
1,1846,92
1,1864,35
0,303,58
0,304,73
1,2048,39
1,2049,56
0,305,55
1,2050,4
0,308,20
0,310,51
0,312,42
0,314,84
0,320,80
0,321,48
0,322,63
1,2052,100
1,2054,90
0,323,90
0,324,63
1,2056,81
0,326,35
1,2057,97
1,2058,60
0,327,98
0,328,88
0,329,32
0,330,41
0,334,41
0,336,13
1,2064,30
0,337,70
1,2065,11
1,2066,83
1,2067,78
1,2068,61
0,338,10
0,353,35
1,2072,84
1,2073,86
0,354,78
0,356,45
0,368,70
1,2078,35
1,2080,40
0,369,98
1,2096,62
1,2112,12
0,377,15
0,384,72
1,2113,88
0,385,48
0,386,99
1,2116,25
0,387,50
0,388,57
1,2120,68
1,2140,84
0,390,23
1,2145,99
1,2152,13
0,391,56
0,392,77
1,2156,95
0,393,25
1,2176,10
1,2177,55
1,2180,93
0,394,97
0,398,12
1,2187,53
1,2194,90
0,400,5
1,2208,83
1,2225,9
0,402,97
0,404,74
1,2238,45
0,405,46
1,2240,82
1,2244,50
0,408,11
0,416,60
1,2252,26
0,417,43
0,430,99
1,2304,78
1,2305,9
0,431,92
0,432,35
1,2308,7
1,2310,40
0,436,39
0,437,56
0,448,4
0,452,100
0,460,90
0,464,81
0,481,97
0,490,60
0,498,30
0,512,11
0,513,83
1,2312,44
1,2314,84
1,2316,52
1,2321,27
1,2368,22
1,2376,39
1,2432,18
1,2435,83
0,514,78
0,516,61
1,2456,50
1,2464,6
1,2506,60
1,2560,17
1,2561,89
1,2562,58
1,2564,29
1,2576,35
1,2582,67
0,517,84
0,518,86
1,2592,35
0,520,35
0,521,40
1,2594,27
1,2602,20
0,522,62
0,524,12
1,2612,76
1,2624,61
0,526,88
0,528,25
1,2627,80
1,2644,21
0,529,68
1,2688,43
1,2691,29
0,530,84
0,531,99
1,2692,98
1,2704,72
0,532,13
0,533,95
1,2706,90
1,2710,4
0,534,10
0,538,55
1,2816,64
1,2828,85
0,541,93
1,2843,40
1,2851,67
0,544,53
0,546,90
1,3072,63
1,3073,61
0,548,83
0,549,9
1,3075,5
1,3080,81
0,551,45
0,552,82
1,3082,95
1,3083,54
0,554,50
1,3088,86
1,3104,54
0,557,26
0,558,78
0,562,9
1,3131,22
1,3153,26
0,564,7
0,565,40
1,3188,11
1,3202,50
0,566,44
1,3210,61
0,568,84
0,571,52
1,3216,30
1,3252,37
0,572,27
0,573,22
0,575,39
0,576,18
0,577,83
0,578,50
0,579,6
0,580,60
1,3287,39
1,3328,1
0,581,17
0,582,89
1,3344,12
1,3465,100
0,583,58
0,584,29
1,3488,32
1,3496,32
0,585,35
0,588,67
1,3532,94
1,3586,60
0,592,35
0,593,27
1,3591,29
1,3628,17
0,595,20
0,596,76
1,3656,1
1,3773,33
0,600,61
0,608,80
1,3849,32
1,4096,85
0,612,21
1,4097,72
1,4098,99
0,616,43
0,624,29
1,4099,48
1,4101,32
0,634,98
0,636,72
0,640,90
1,4102,3
1,4104,80
0,641,4
0,642,64
1,4105,26
1,4112,9
0,644,85
0,645,40
1,4115,17
1,4116,32
0,646,67
0,649,63
1,4120,30
1,4124,42
0,650,61
0,652,5
1,4128,94
0,656,81
0,657,95
1,4129,80
1,4130,54
0,660,54
0,664,86
1,4132,75
1,4144,68
0,667,54
0,668,22
1,4158,93
1,4160,75
0,669,26
0,672,11
1,4161,79
1,4165,44
0,673,50
1,4176,58
1,4178,63
0,680,61
0,688,30
1,4181,89
1,4187,70
1,4192,91
0,689,37
0,692,39
1,4193,5
1,4194,70
1,4195,75
1,4196,37
1,4224,55
1,4228,46
1,4232,87
0,704,1
0,705,12
1,4234,54
1,4236,29
0,709,100
0,716,32
1,4256,89
1,4257,33
0,722,32
1,4258,7
1,4288,97
0,723,94
0,736,60
1,4290,49
0,756,29
0,768,17
1,4310,38
1,4321,27
0,769,1
0,770,33
0,771,32
0,772,85
0,773,72
0,774,99
0,776,48
0,777,32
1,4352,42
1,4363,31
0,779,3
0,780,80
1,4368,58
1,4370,96
1,4371,6
0,782,26
0,784,9
0,785,17
1,4384,25
1,4387,88
0,786,32
0,787,30
1,4388,32
1,4390,55
0,788,42
0,792,94
1,4416,83
1,4417,42
0,797,80
0,800,54
1,4420,17
1,4424,71
0,810,75
0,811,68
1,4450,11
0,832,93
1,4488,8
1,4490,27
0,838,75
0,840,79
1,4496,80
1,4512,34
0,846,44
0,859,58
1,4523,15
1,4538,86
0,862,63
0,864,89
1,4576,32
1,4608,1
0,868,70
0,886,91
1,4610,91
1,4612,60
0,890,5
1,4614,42
1,4617,23
0,896,70
0,904,75
1,4624,18
1,4626,38
0,905,37
0,912,55
1,4640,23
1,4641,7
0,914,46
0,928,87
1,4648,16
1,4672,17
0,929,54
0,931,29
1,4673,38
1,4699,25
0,932,89
0,962,33
1,4754,12
0,992,7
1,4826,95
1,4866,1
0,1024,97
0,1025,49
1,4868,51
1,4870,78
0,1026,38
0,1027,27
1,4872,56
1,4882,33
0,1028,42
0,1029,31
1,4992,19
1,5120,72
1,5122,55
1,5123,81
1,5133,31
1,5136,81
1,5144,13
1,5148,17
1,5176,96
1,5184,98
0,1030,58
0,1032,96
1,5190,48
1,5242,48
0,1033,6
0,1035,25
1,5251,89
1,5264,7
0,1037,88
1,5349,89
1,5395,63
0,1038,32
0,1040,55
1,5408,77
1,5417,79
0,1041,83
0,1042,42
1,5442,38
1,5620,83
0,1043,17
0,1044,71
1,5635,94
1,5640,54
0,1045,11
0,1047,8
1,5664,72
1,5678,71
0,1048,27
0,1049,80
1,5712,17
1,5764,18
0,1051,34
0,1052,15
0,1054,86
0,1056,32
0,1057,1
0,1058,91
0,1059,60
0,1060,42
1,5826,71
1,5920,67
0,1061,23
0,1062,18
1,6144,48
1,6145,78
0,1064,38
0,1065,23
0,1066,7
1,6146,51
1,6148,66
0,1067,16
0,1069,17
1,6151,2
1,6157,5
0,1072,38
0,1074,25
1,6160,99
1,6166,32
0,1076,12
1,6176,37
1,6178,11
0,1078,95
0,1080,1
1,6184,48
1,6194,84
0,1088,51
0,1089,78
1,6208,8
1,6212,47
0,1092,56
0,1095,33
1,6213,32
1,6228,48
0,1096,19
0,1097,72
1,6248,6
1,6272,20
1,6278,63
1,6302,82
1,6307,50
1,6402,52
0,1100,55
0,1101,81
1,6404,64
1,6410,44
0,1104,31
1,6420,57
1,6432,88
0,1106,81
0,1120,13
1,6436,66
1,6468,73
0,1124,17
0,1152,96
1,6480,5
1,6534,36
0,1153,98
0,1154,48
1,6633,39
1,6657,52
0,1155,48
0,1160,89
1,6664,14
0,1164,7
1,6688,41
1,6690,70
0,1166,89
1,6695,15
1,6725,45
0,1168,63
0,1170,77
1,6762,68
1,6784,98
0,1171,79
1,7040,33
1,7168,30
0,1172,38
0,1173,83
1,7170,98
1,7171,17
0,1174,94
0,1184,54
1,7236,37
1,7248,44
0,1186,72
1,7555,100
0,1200,71
1,7823,37
1,7841,49
0,1201,17
0,1208,18
1,8064,71
1,8192,51
0,1212,71
1,8193,82
1,8194,21
0,1216,67
0,1217,48
1,8195,2
1,8196,98
0,1220,78
0,1221,51
0,1240,66
0,1248,2
0,1249,5
1,8198,64
1,8200,58
1,8211,85
1,8212,81
1,8214,82
1,8226,41
0,1280,99
0,1281,32
1,8232,16
0,1282,37
1,8236,20
1,8240,45
0,1284,11
0,1286,48
1,8244,81
1,8256,12
0,1288,84
1,8260,66
1,8264,95
0,1290,8
0,1293,47
1,8268,56
1,8298,85
0,1294,32
1,8320,45
1,8321,88
0,1298,48
0,1300,6
1,8322,14
1,8330,42
0,1304,20
1,8331,56
1,8336,2
0,1305,63
0,1312,82
1,8338,37
1,8352,55
0,1317,50
1,8353,38
1,8354,38
0,1320,52
0,1328,64
1,8356,26
0,1330,44
0,1331,57
1,8360,40
1,8364,19
0,1344,88
1,8388,46
0,1345,66
0,1346,73
1,8391,93
1,8395,16
0,1350,5
1,8408,61
1,8452,50
0,1354,36
0,1355,39
1,8472,52
0,1369,52
1,8480,41
0,1376,14
0,1377,41
1,8512,83
1,8520,93
0,1392,70
1,8576,8
1,8582,54
0,1408,15
0,1409,45
1,8588,37
0,1411,68
1,8599,89
0,1412,98
0,1416,33
0,1418,30
0,1456,98
1,8608,65
1,8644,54
0,1474,17
0,1488,37
1,8656,35
1,8704,20
0,1489,44
0,1492,100
1,8705,38
0,1523,37
1,8706,79
0,1536,49
1,8708,60
1,8714,51
0,1537,71
0,1538,51
1,8716,72
0,1539,82
1,8720,67
1,8721,52
0,1540,21
0,1544,2
1,8732,9
0,1552,98
1,8736,22
1,8740,42
0,1558,64
1,8776,98
1,8792,99
0,1560,58
0,1568,85
1,8826,81
0,1569,81
1,8832,16
1,8864,96
0,1570,82
0,1572,41
1,8988,74
0,1575,16
0,1580,20
1,9088,32
1,9096,8
0,1584,45
1,9153,75
0,1592,81
0,1600,12
1,9216,83
0,1601,66
1,9218,48
1,9220,58
0,1602,95
0,1603,56
1,9224,27
0,1604,85
1,9225,7
1,9227,11
0,1622,45
0,1632,88
1,9232,15
0,1633,14
0,1640,42
0,1648,56
0,1658,2
1,9235,95
1,9236,28
0,1664,37
0,1665,55
1,9238,68
0,1668,38
1,9240,30
0,1678,38
0,1680,26
1,9249,99
1,9260,57
0,1697,40
1,9276,60
1,9304,10
0,1728,19
1,9332,7
0,1734,46
0,1737,93
1,9389,84
0,1760,16
1,9400,77
1,9414,11
0,1768,61
0,1792,50
1,9472,92
1,9492,50
0,1793,52
1,9512,52
0,1794,41
0,1795,83
1,9544,41
0,1796,93
1,9570,100
1,9728,84
0,1809,8
1,9733,56
1,9744,95
1,9761,9
1,9768,39
0,1818,54
0,1821,37
1,9769,2
1,9796,84
0,1840,89
1,9808,74
1,9920,1
1,9988,93
0,1842,65
0,1852,54
1,10002,100
1,10112,7
1,10208,55
1,10240,67
1,10244,2
1,10246,82
1,10248,34
1,10256,83
1,10260,33
1,10284,43
1,10304,94
1,10306,42
1,10320,49
1,10322,77
1,10324,18
1,10329,11
1,10336,20
1,10340,19
1,10341,14
1,10368,60
1,10370,18
1,10376,98
1,10400,16
1,10496,12
0,1856,35
1,10500,58
1,10504,6
0,1866,20
0,1904,38
1,10512,65
1,10528,93
0,1940,79
1,10532,79
1,10650,65
0,1955,60
0,1972,51
1,10754,37
0,1978,72
1,10758,31
1,10768,72
0,1988,67
0,2019,52
1,10819,92
0,2036,9
1,10853,97
1,11008,25
0,2048,22
0,2049,42
1,11017,25
0,2050,98
1,11024,82
1,11152,59
1,11155,57
1,11194,24
1,11217,52
1,11264,51
1,11265,25
1,11266,29
1,11268,68
1,11280,35
0,2051,99
0,2052,81
0,2053,16
0,2054,96
0,2055,74
1,11296,100
1,11338,39
0,2056,32
0,2057,8
1,11537,49
0,2058,75
1,11540,60
1,11544,56
0,2062,83
1,11551,98
0,2063,48
0,2064,58
1,11590,27
1,11604,68
0,2065,27
1,11776,55
1,11914,32
0,2067,7
0,2068,11
1,12116,84
0,2069,15
1,12288,48
1,12290,11
0,2070,95
0,2072,28
1,12292,49
0,2076,68
1,12296,84
1,12304,93
1,12308,20
1,12309,27
1,12312,89
1,12316,96
0,2080,30
0,2081,99
1,12319,4
1,12320,70
0,2082,57
1,12337,54
1,12352,12
0,2083,60
1,12356,46
1,12360,57
0,2085,10
0,2086,7
1,12397,62
0,2089,84
0,2092,77
1,12450,70
1,12476,37
0,2093,11
0,2096,92
1,12576,82
1,12578,4
0,2099,50
1,12592,37
0,2100,52
1,12608,20
1,12611,52
0,2101,41
0,2104,100
1,12624,96
0,2106,84
1,12680,75
0,2107,56
0,2112,95
0,2113,9
0,2114,39
1,12681,1
1,12688,74
0,2116,2
0,2118,84
1,12736,94
1,12800,56
0,2120,74
1,12864,5
0,2121,1
0,2122,93
1,12876,78
1,12928,55
0,2123,100
1,12936,67
0,2126,7
0,2128,55
1,12948,26
1,13058,38
0,2130,67
1,13232,59
0,2132,2
0,2134,82
1,13316,97
1,13336,17
1,13337,99
1,13344,44
1,13346,20
0,2144,34
1,13378,21
0,2146,83
0,2148,33
1,13491,49
1,13505,31
0,2150,43
0,2160,94
1,13604,66
1,13919,5
0,2164,42
1,13961,45
0,2169,49
0,2176,77
1,13984,35
0,2178,18
1,13994,42
1,14336,26
0,2180,11
0,2181,20
1,14348,38
1,14464,30
0,2183,19
1,14482,45
0,2184,14
0,2192,60
1,14592,42
0,2196,18
0,2197,98
0,2200,16
0,2208,12
1,14594,77
1,14676,19
0,2209,58
0,2212,6
1,14817,42
0,2213,65
1,14853,50
1,14858,65
0,2215,93
0,2217,79
1,14984,97
1,14990,54
0,2219,65
1,15110,42
0,2220,37
0,2228,31
1,15360,3
0,2229,72
1,15492,73
1,15500,19
0,2232,92
0,2242,97
1,15716,93
0,2248,25
1,16384,83
1,16385,67
0,2249,25
0,2256,82
1,16386,9
1,16387,82
0,2258,59
1,16388,10
0,2272,57
0,2284,24
1,16389,80
1,16390,2
0,2297,52
1,16393,10
0,2304,51
0,2306,25
1,16398,62
1,16400,67
0,2307,29
1,16402,14
0,2308,68
0,2310,35
0,2311,100
0,2312,39
1,16416,6
0,2314,49
1,16418,1
1,16424,7
0,2315,60
0,2316,56
1,16425,31
1,16430,90
0,2320,98
1,16432,88
0,2321,27
0,2324,68
1,16436,27
1,16448,31
0,2328,55
1,16449,64
0,2329,32
0,2330,84
1,16450,46
1,16452,73
0,2332,48
0,2352,11
1,16456,13
0,2354,49
1,16458,62
0,2358,84
0,2368,93
1,16461,21
1,16464,19
0,2369,20
1,16481,3
1,16482,24
0,2371,27
1,16486,91
0,2376,89
0,2378,96
1,16492,73
1,16512,16
0,2380,4
1,16516,73
0,2381,70
0,2433,54
1,16520,91
0,2434,12
1,16522,76
1,16544,54
0,2437,46
0,2439,57
0,2444,62
0,2450,70
0,2462,37
0,2464,82
0,2472,4
1,16580,52
1,16592,55
0,2489,37
0,2498,20
1,16594,7
1,16596,61
0,2528,52
0,2560,96
1,16640,68
1,16644,73
0,2561,75
0,2562,1
1,16649,26
0,2564,74
0,2568,94
1,16653,74
0,2570,56
1,16661,25
1,16672,33
0,2572,5
1,16682,56
1,16704,15
0,2573,78
0,2576,55
1,16712,72
0,2578,67
1,16738,83
0,2580,26
0,2584,38
1,16745,45
1,16768,36
0,2586,59
1,16770,80
1,16774,69
0,2587,97
0,2592,17
1,16784,48
0,2593,99
1,16852,41
1,16896,90
1,16904,66
1,16907,95
0,2594,44
0,2596,20
1,16908,65
1,16912,8
0,2608,21
1,16913,19
0,2609,49
0,2613,31
0,2622,66
0,2624,5
1,16918,32
1,16920,33
1,16930,9
1,16964,7
1,16968,38
1,16970,60
1,16977,13
1,16986,45
1,17026,20
1,17028,80
1,17029,69
1,17058,45
1,17152,53
1,17153,94
1,17156,29
0,2632,45
0,2633,35
1,17158,9
1,17184,8
0,2634,42
0,2640,26
1,17202,1
1,17220,43
0,2659,38
1,17223,4
0,2661,30
1,17280,88
1,17298,22
0,2685,45
0,2688,42
1,17408,25
1,17410,35
0,2690,77
1,17440,62
0,2696,19
0,2699,42
1,17442,66
1,17456,53
0,2700,50
1,17477,8
0,2704,65
0,2720,97
1,17480,30
1,17505,12
0,2721,54
1,17515,26
0,2730,42
0,2738,3
1,17516,61
1,17520,44
0,2740,73
1,17544,34
0,2752,19
0,2774,93
1,17546,19
0,2790,83
1,17561,82
1,17600,45
0,2816,67
0,2818,9
0,2820,82
0,2824,10
1,17624,31
1,17676,26
1,17680,64
1,17744,10
1,17764,94
1,17824,60
0,2832,80
0,2858,2
1,17857,63
0,2869,10
1,17890,39
1,17947,41
0,2897,62
1,17952,23
1,17953,46
0,2912,67
0,2946,14
1,17985,93
0,2956,6
1,18017,65
1,18272,2
0,2961,1
0,2974,7
1,18432,80
0,2977,31
1,18434,38
1,18436,26
0,3008,90
0,3029,88
1,18440,66
0,3072,27
1,18449,51
1,18450,43
0,3073,31
0,3074,64
1,18464,70
0,3075,46
1,18469,58
1,18485,72
0,3076,73
1,18488,82
0,3077,13
0,3079,62
1,18496,35
0,3080,21
1,18497,84
1,18564,25
0,3081,19
0,3082,3
1,18572,68
1,18592,2
0,3087,24
1,18643,6
0,3088,91
0,3089,73
1,18689,64
1,18694,32
1,18724,83
1,18758,79
0,3090,16
0,3092,73
0,3094,91
0,3095,76
1,18761,93
1,18820,77
0,3097,54
0,3098,52
1,18947,90
0,3104,55
1,18968,7
1,18980,15
0,3108,7
0,3109,61
1,19104,30
1,19340,29
0,3112,68
1,19488,13
0,3120,73
0,3124,26
1,19712,74
1,19905,45
0,3129,74
1,19978,66
0,3136,25
1,20100,53
1,20256,34
0,3144,33
0,3148,56
1,20480,43
0,3153,15
1,20481,71
1,20483,84
0,3154,72
0,3157,83
1,20491,85
0,3158,45
1,20496,40
0,3185,36
1,20544,93
1,20547,8
0,3200,80
0,3204,69
1,20548,21
1,20608,27
0,3206,48
0,3221,41
1,20640,91
0,3222,90
1,20736,46
1,20747,46
0,3225,66
0,3228,95
0,3232,65
0,3233,8
1,20793,44
0,3264,19
1,20812,3
1,20866,9
0,3275,32
1,20898,27
1,20902,86
1,20992,87
1,20994,19
0,3284,33
0,3288,9
1,21010,14
1,21012,77
0,3328,7
1,21120,26
1,21248,28
0,3329,38
0,3330,60
1,21252,58
0,3331,13
1,21257,6
0,3332,45
0,3333,20
1,21268,92
1,21568,32
0,3368,80
1,21600,3
1,21632,9
0,3392,69
1,21964,36
0,3394,45
0,3396,53
1,22017,36
1,22018,51
0,3400,94
0,3456,29
1,22052,58
0,3457,9
1,22540,72
0,3458,8
1,22620,87
1,22680,98
0,3467,1
0,3472,43
1,22816,64
1,22849,94
0,3523,4
0,3528,88
0,3584,22
0,3585,25
1,23072,70
0,3588,35
0,3594,62
1,23212,91
0,3599,66
1,23627,84
1,23680,67
0,3608,53
1,23792,36
1,24064,79
0,3648,8
0,3652,30
1,24066,70
0,3663,12
1,24073,97
1,24080,5
0,3704,26
0,3724,61
1,24324,7
0,3752,44
1,24348,35
1,24576,76
0,3848,34
0,3856,19
1,24577,20
0,3904,82
1,24578,63
0,3920,45
0,3968,31
1,24580,53
1,24582,99
0,4020,26
1,24585,21
1,24593,58
0,4032,64
0,4096,10
1,24598,43
0,4097,94
1,24608,4
1,24624,12
0,4098,60
1,24710,51
0,4099,63
0,4100,39
0,4101,41
0,4102,23
1,24720,91
1,24721,48
0,4104,46
0,4105,93
1,24802,2
0,4106,65
1,24840,49
1,24848,19
0,4107,2
0,4108,80
1,24852,88
0,4109,38
1,24864,98
1,24896,34
0,4112,26
0,4113,66
1,24964,82
0,4115,51
1,24976,67
1,25097,24
0,4116,43
0,4117,70
1,25162,17
0,4120,58
1,25168,34
0,4122,72
0,4124,82
1,25170,12
1,25218,48
0,4128,35
0,4129,84
1,25219,55
1,25225,60
0,4130,25
1,25244,52
0,4136,68
0,4139,2
1,25344,61
1,25460,94
0,4140,6
1,25617,79
1,25629,80
0,4144,64
1,25632,57
1,25668,31
0,4148,32
0,4154,83
0,4160,79
0,4161,93
1,25736,78
0,4162,77
0,4164,90
1,25857,77
1,25932,41
0,4166,7
1,26631,20
0,4168,15
0,4172,30
1,26664,32
1,26665,52
0,4176,29
1,26704,23
0,4177,13
0,4178,74
1,26720,22
1,26900,51
0,4188,45
1,26946,24
1,27152,22
0,4192,66
0,4193,53
1,27201,21
0,4196,34
0,4200,43
1,27276,63
1,27337,19
0,4203,71
1,27920,55
0,4208,84
1,28674,96
1,28696,38
1,28708,30
1,28738,65
0,4209,85
0,4212,40
1,28746,71
1,28818,93
0,4224,93
1,29029,12
0,4225,8
0,4226,21
1,29240,77
1,29265,52
1,29313,15
1,29426,37
1,29476,46
1,29490,94
1,29506,68
1,29712,2
1,29986,76
0,4228,27
0,4229,91
1,29992,97
1,30264,30
0,4232,46
0,4235,46
0,4240,44
1,30560,16
0,4241,3
0,4248,9
1,30752,69
1,30784,13
0,4250,27
1,30795,20
1,31088,91
0,4256,86
0,4257,87
1,31184,34
0,4272,19
1,31744,70
0,4288,14
0,4292,77
1,32004,66
0,4294,26
0,4304,28
3,0,8
3,1,43
3,2,28
0,4312,58
3,4,26
0,4320,6
3,6,49
3,8,76
3,13,63
3,16,78
0,4341,92
0,4352,32
3,17,92
0,4353,3
3,20,85
3,32,71
0,4354,9
0,4356,36
3,33,3
3,34,61
0,4357,36
3,56,74
0,4358,51
0,4360,58
3,64,69
3,65,49
0,4361,72
0,4362,87
0,4368,98
0,4369,64
3,66,19
0,4372,94
0,4373,70
3,67,14
3,68,16
0,4376,91
3,80,72
3,81,90
0,4380,84
0,4384,67
3,82,13
0,4385,36
3,94,53
0,4389,79
0,4392,70
3,97,57
3,128,81
0,4396,97
0,4399,5
3,130,65
3,136,28
0,4400,7
3,141,71
0,4416,35
3,144,51
3,146,98
0,4417,76
0,4418,20
3,169,88
0,4419,63
3,173,58
3,177,92
0,4424,53
0,4432,99
3,196,67
0,4442,21
3,256,35
3,257,40
0,4480,58
0,4484,43
3,266,42
0,4488,4
3,291,50
0,4492,12
0,4497,51
0,4504,91
0,4518,48
3,320,17
3,322,33
0,4520,2
3,337,34
0,4528,49
0,4544,19
3,362,39
3,388,87
0,4547,88
3,400,47
3,405,13
0,4553,98
0,4560,34
3,418,8
0,4576,82
0,4596,67
3,419,95
3,450,83
0,4608,24
3,457,21
3,512,11
3,513,55
3,516,62
0,4609,17
0,4610,34
3,520,23
3,522,59
3,540,71
0,4611,12
3,564,55
3,582,76
0,4612,48
3,593,98
0,4613,55
0,4616,60
3,648,77
3,650,26
0,4617,52
3,676,47
0,4618,61
0,4622,94
3,712,64
3,768,35
0,4624,79
3,770,38
3,800,30
0,4625,80
0,4626,57
3,842,69
0,4629,31
0,4632,78
0,4633,77
0,4634,41
3,896,77
3,936,24
0,4640,20
3,950,18
0,4642,32
3,1024,46
3,1028,8
0,4646,52
0,4648,23
3,1031,4
0,4649,22
0,4656,51
3,1041,36
3,1055,47
0,4672,24
3,1062,50
0,4673,22
0,4680,21
3,1072,48
3,1092,54
3,1097,44
3,1128,83
3,1153,74
0,4690,63
3,1156,6
3,1176,37
0,4705,19
0,4706,55
3,1228,88
0,4736,96
3,1232,28
3,1291,47
0,4737,38
3,1316,58
0,4744,30
0,4745,65
3,1325,34
0,4760,71
3,1409,22
3,1536,7
0,4768,93
0,4775,12
3,1537,10
3,1556,99
0,4788,77
3,1571,54
0,4804,52
0,4816,15
3,1600,25
0,4828,37
3,1792,33
3,1890,43
0,4844,46
3,2048,55
3,2049,2
0,4867,94
0,4868,68
0,4871,2
0,4872,76
3,2054,72
0,4873,97
0,4878,30
3,2057,30
3,2066,71
0,4880,16
0,4881,69
3,2091,17
0,4882,13
0,4884,20
3,2097,37
3,2112,74
0,4885,91
0,4896,34
3,2176,52
0,4932,70
3,2192,83
