source,end,weight
100,8,26
100,48,98
100,76,21
102,0,27
102,81,17
104,0,62
104,6,31
104,9,43
104,24,93
104,106,68
106,0,45
106,4,71
106,96,7
108,0,11
108,1,42
108,32,99
110,32,72
112,1,22
112,8,12
112,23,98
112,32,9
114,0,39
116,82,72
122,124,53
124,0,63
124,16,42
124,65,39
