source,end,weight
2,140,22
2,144,97
11,166,22
11,171,97
2,145,70
11,196,70
2,148,38
2,150,18
11,256,38
11,384,18
2,165,85
11,385,85
2,174,80
2,177,35
13,4,80
2,180,82
13,34,35
13,54,82
2,192,25
2,193,5
13,192,25
2,200,60
2,224,38
2,256,68
2,257,44
2,260,67
2,269,95
2,273,35
13,226,5
2,280,90
2,288,4
13,284,60
13,354,38
2,290,3
2,291,8
13,434,68
2,296,11
15,22,44
2,300,50
2,320,46
2,321,62
15,37,67
15,80,95
2,328,53
15,192,35
2,336,35
17,0,90
17,2,4
2,384,76
2,386,75
17,4,3
2,388,20
2,393,50
17,5,8
2,400,23
17,6,11
17,9,50
2,412,89
17,10,46
17,12,62
2,417,39
2,448,40
17,13,53
4,0,73
17,16,35
17,32,76
4,1,18
17,35,75
4,2,26
4,3,6
17,36,20
17,44,50
4,8,42
17,66,23
4,9,31
4,11,66
4,12,31
4,14,98
17,68,89
17,128,39
4,17,9
4,19,98
17,133,40
17,135,73
4,20,45
4,24,96
17,193,18
4,25,39
17,196,26
17,250,6
4,28,48
4,32,98
17,256,42
17,272,31
4,33,98
17,304,66
4,36,59
4,40,100
17,327,31
4,42,44
17,340,98
19,1,9
19,23,98
19,33,45
4,48,72
4,49,4
19,40,96
4,56,30
19,64,39
19,66,48
4,57,100
4,58,30
4,64,1
4,65,49
4,66,52
4,68,89
4,70,87
4,72,43
19,96,98
4,80,14
4,83,56
19,136,98
19,194,59
19,320,100
19,384,44
21,0,72
21,10,4
21,11,30
4,97,69
21,64,100
21,88,30
4,98,19
4,116,50
21,160,1
4,128,51
4,129,36
21,168,49
21,176,52
21,200,89
4,132,80
21,201,87
4,133,48
4,136,97
21,266,43
21,270,14
4,138,29
4,146,92
4,147,92
4,152,20
4,168,92
4,170,41
4,171,17
4,176,50
4,177,40
23,32,56
4,184,60
4,192,73
23,49,69
23,172,19
4,198,44
4,208,41
23,336,50
23,428,51
4,232,72
4,256,73
25,5,36
25,8,80
4,257,41
4,260,20
25,10,48
25,32,97
4,264,77
4,266,82
25,68,29
4,276,58
4,280,71
25,80,92
25,116,92
4,282,95
4,288,14
25,210,20
25,258,92
25,320,41
4,289,91
25,326,17
27,0,50
27,48,40
27,432,60
29,4,73
29,34,44
29,194,41
31,195,72
4,293,65
4,303,63
33,0,73
33,1,41
33,2,20
4,304,41
4,337,53
33,8,77
4,352,94
4,355,41
33,12,82
33,32,58
4,394,49
4,400,75
33,34,71
33,35,95
4,409,84
4,432,92
33,64,14
33,67,91
4,496,94
33,68,65
33,69,63
6,0,75
6,1,32
6,2,10
6,3,24
6,5,24
33,74,41
33,100,53
6,8,22
6,17,49
33,108,94
33,112,41
6,18,19
6,25,14
33,128,49
33,144,75
6,30,20
33,145,84
6,32,43
6,56,55
33,146,92
33,148,94
33,160,75
6,64,40
6,65,71
33,164,32
33,216,10
33,266,24
6,73,36
6,78,49
33,272,24
33,384,22
6,80,42
33,449,49
33,480,19
6,104,82
6,130,62
35,0,14
35,2,20
6,136,32
6,144,98
35,4,43
6,156,76
6,192,73
35,15,55
35,32,40
35,36,71
6,193,50
6,257,70
35,65,36
6,260,13
6,265,50
35,70,49
35,256,42
6,270,96
6,276,96
35,416,82
37,0,62
6,389,41
37,2,32
37,32,98
8,0,89
8,1,71
37,64,76
37,66,73
8,2,25
8,4,50
37,130,50
37,196,70
8,5,46
8,6,48
37,264,13
8,9,23
37,321,50
37,360,96
8,10,94
8,16,18
37,408,96
39,29,41
8,24,37
8,32,66
39,40,89
39,96,71
8,33,60
8,34,91
39,144,25
41,0,50
8,35,5
8,38,31
41,20,46
8,40,78
8,50,53
41,72,48
41,113,23
41,129,94
8,61,24
8,63,59
41,133,18
41,197,37
41,261,66
8,64,67
8,65,55
8,68,56
8,69,42
8,71,79
41,266,60
41,304,91
8,72,58
8,80,63
41,384,5
43,0,31
8,96,43
8,116,7
43,32,78
43,54,53
8,122,58
43,64,24
43,161,59
8,128,39
8,129,48
43,164,67
43,264,55
8,131,98
8,136,61
45,72,56
45,248,42
8,141,72
8,144,100
45,273,79
47,16,58
8,145,58
8,152,71
47,36,63
47,128,43
8,163,74
49,0,7
49,2,58
8,165,4
8,167,88
49,66,39
49,146,48
8,192,10
8,200,69
49,206,98
49,280,61
8,202,99
8,208,52
49,293,72
49,320,100
8,224,25
8,253,29
49,390,58
51,96,71
8,256,81
8,258,29
51,280,74
53,0,4
8,261,4
8,262,39
53,17,88
53,26,10
8,264,95
8,266,59
55,433,69
57,0,99
8,272,47
8,276,89
57,20,52
8,288,89
59,4,25
59,133,29
8,292,4
8,329,51
65,0,81
65,1,29
8,337,32
8,340,10
65,2,4
8,384,61
8,388,22
65,4,39
65,6,95
8,389,57
8,400,10
65,8,59
65,11,47
8,450,82
65,16,89
65,19,89
65,32,4
65,64,51
10,0,80
65,73,32
65,128,10
10,1,9
10,2,91
65,130,61
65,193,22
10,4,50
10,5,35
65,208,57
65,217,10
10,8,94
10,9,89
65,236,82
65,256,80
10,16,96
10,17,14
65,288,9
65,304,91
10,19,88
10,20,48
10,22,38
10,26,68
65,388,50
65,401,35
10,32,80
10,34,67
65,428,94
65,448,89
10,53,72
10,64,19
67,0,96
67,3,14
10,65,13
67,4,88
67,9,48
10,66,82
10,72,65
67,30,38
67,52,68
10,80,53
10,120,70
67,68,80
67,72,67
10,176,68
10,192,4
67,96,72
67,97,19
10,196,53
10,204,29
67,140,13
67,256,82
10,206,16
67,384,65
10,228,74
10,257,38
69,0,53
69,2,70
10,258,25
10,288,7
69,8,68
69,24,4
10,320,17
10,321,86
10,390,98
69,48,53
69,188,29
10,412,19
69,225,16
10,457,20
10,484,43
69,256,74
69,280,38
12,0,59
69,408,25
69,433,7
12,1,15
12,2,9
71,16,17
71,32,86
71,176,98
71,416,19
73,0,20
12,3,46
12,9,14
73,128,43
73,164,59
12,16,98
12,32,66
73,184,15
73,192,9
12,35,94
12,64,16
73,210,46
73,373,14
12,76,37
12,89,64
73,386,98
73,388,66
12,96,29
73,400,94
75,68,16
12,102,70
12,125,80
77,156,37
12,128,81
12,136,91
79,2,64
79,64,29
12,179,47
12,212,36
79,163,70
79,272,80
12,256,44
12,257,27
81,0,81
81,6,91
12,258,3
12,272,17
12,282,64
81,8,47
81,18,36
12,296,80
12,384,24
12,389,81
81,25,44
81,52,27
14,0,65
81,69,3
14,1,73
14,64,51
81,100,17
81,106,64
14,84,36
81,134,80
81,176,24
14,132,67
14,194,9
81,296,81
81,308,65
14,232,2
14,256,75
81,336,73
83,12,51
14,260,7
14,262,68
83,33,36
83,36,67
14,270,73
14,280,72
83,128,9
14,288,13
14,320,88
85,18,2
85,20,75
16,0,60
85,41,7
85,68,68
16,1,76
16,2,68
85,258,73
85,368,72
16,3,29
16,4,55
89,0,13
89,32,88
16,7,1
16,8,19
89,33,60
89,422,76
16,9,53
16,10,36
91,16,68
93,418,29
97,0,55
16,11,62
16,13,79
97,5,1
97,8,19
16,18,39
16,20,31
97,82,53
97,104,36
16,26,43
16,28,70
97,260,62
97,354,79
99,6,39
16,30,54
99,256,31
99,260,43
16,32,75
16,34,34
16,36,78
99,272,70
99,390,54
16,38,77
101,0,75
16,40,21
16,41,96
101,68,34
101,305,78
16,46,85
16,56,22
101,385,77
105,0,21
16,64,23
16,65,43
105,40,96
105,66,85
16,66,89
16,68,95
105,134,22
16,70,14
16,72,1
105,256,23
105,258,43
16,77,34
107,5,89
107,70,95
16,80,73
16,90,28
109,0,14
109,1,1
16,92,54
16,96,53
109,96,34
113,68,73
16,97,82
16,98,54
16,99,72
16,104,86
113,260,28
113,288,54
16,112,41
16,128,33
113,384,53
113,386,82
16,130,65
16,131,31
115,20,54
16,137,63
16,144,59
117,3,72
117,20,86
121,80,41
121,257,33
16,156,100
121,384,65
123,0,31
16,164,68
16,175,33
127,4,63
129,0,59
16,197,85
16,198,97
129,2,100
129,3,68
16,201,61
16,203,5
129,8,33
129,11,85
16,208,93
129,20,97
129,27,61
16,256,45
16,257,79
129,28,5
129,32,93
16,259,15
16,260,40
129,48,45
16,262,19
16,271,61
129,57,79
129,64,15
16,272,53
16,276,72
129,96,40
129,136,19
16,280,46
16,293,78
129,138,61
129,168,53
16,297,99
129,192,72
129,257,46
16,310,51
16,314,30
129,336,78
129,356,99
16,328,33
16,336,4
129,392,51
129,422,30
16,338,1
16,356,18
131,0,33
16,365,97
16,374,86
131,10,4
131,11,1
16,384,34
131,16,18
131,18,97
131,68,86
16,386,27
16,389,100
131,70,34
131,224,27
16,400,92
16,408,79
131,256,100
131,268,92
16,409,20
16,418,76
131,269,79
131,290,20
16,429,63
16,436,68
131,456,76
131,462,63
18,0,36
133,0,68
133,64,36
18,4,20
18,5,12
133,68,20
133,76,12
18,8,33
133,124,33
18,9,50
18,34,26
133,192,50
135,8,26
18,64,72
18,69,68
18,132,38
18,136,76
18,152,39
135,32,72
18,204,36
18,256,53
135,64,68
135,260,38
18,257,90
18,258,86
137,0,76
137,10,39
137,19,36
18,260,83
18,264,74
137,32,53
137,33,90
18,268,42
18,272,35
137,80,86
18,290,43
137,132,83
137,138,74
18,292,38
18,320,72
137,256,42
18,329,77
18,384,16
137,344,35
139,2,43
18,393,24
18,400,68
139,13,38
20,0,94
141,268,72
143,65,77
20,1,95
20,2,96
145,12,16
20,3,9
20,4,62
145,48,24
20,5,31
20,16,80
145,84,68
145,261,94
20,33,74
20,41,15
145,389,95
147,0,96
20,42,29
20,44,51
147,3,9
20,48,86
20,69,96
147,8,62
147,35,31
20,72,41
20,102,62
147,68,80
20,108,87
147,257,74
149,0,15
20,145,76
20,146,66
149,65,29
151,51,51
20,160,28
20,192,13
151,166,86
20,196,100
20,256,1
153,205,96
153,256,41
20,272,54
20,280,35
153,322,62
20,288,43
155,0,87
20,289,43
20,388,58
155,4,76
157,84,66
20,392,71
20,429,59
157,128,28
161,0,13
20,434,81
20,456,91
161,18,100
22,8,4
161,66,1
161,136,54
22,11,27
22,16,86
163,4,35
163,20,43
22,32,64
22,37,89
163,26,43
22,42,68
22,128,43
22,288,14
163,64,58
165,24,71
24,0,83
24,2,71
165,138,59
24,3,64
24,8,68
167,268,81
24,18,19
24,20,4
169,0,91
171,104,4
24,38,81
24,64,5
177,0,27
24,73,31
177,136,86
179,271,64
24,80,47
24,128,84
181,136,89
24,145,96
24,176,46
189,48,68
193,2,43
24,256,36
24,257,49
193,8,14
24,260,32
193,25,83
193,88,71
24,266,30
24,360,44
193,305,64
24,400,90
24,478,1
193,384,68
24,480,54
26,1,22
195,1,19
195,32,4
26,4,91
26,16,57
195,64,81
195,131,5
26,18,49
26,41,76
197,1,31
26,97,73
26,98,89
197,3,47
26,128,95
197,32,84
199,30,96
26,192,15
26,229,2
199,120,46
28,10,77
28,136,38
199,258,36
201,2,49
28,142,17
28,194,45
201,68,32
28,208,56
201,80,30
201,192,44
28,237,21
28,289,77
205,1,90
205,72,1
30,8,12
30,20,3
209,0,54
30,64,23
30,272,95
209,72,22
209,129,91
30,380,98
211,5,57
211,8,49
32,0,69
221,384,76
32,1,30
32,2,99
225,0,73
225,1,89
32,3,100
32,4,59
225,2,95
32,5,42
32,6,41
225,3,15
225,64,2
32,7,59
225,136,77
32,8,95
32,10,15
32,17,1
32,19,3
32,24,15
227,38,38
229,0,17
32,30,28
32,36,75
229,24,45
32,40,3
32,43,23
233,48,56
233,97,21
32,48,42
32,64,56
233,138,77
32,67,99
32,68,79
241,0,12
241,12,3
32,71,72
241,272,23
32,72,95
32,80,34
249,93,95
32,85,44
32,94,24
257,0,98
257,2,69
32,98,45
32,128,47
257,4,30
257,8,99
32,129,46
32,130,91
257,12,100
32,131,96
257,16,59
32,132,66
32,140,20
32,144,46
257,17,42
257,45,41
32,148,18
32,160,30
257,48,59
32,161,39
32,176,58
257,64,95
257,73,15
32,196,41
257,76,1
32,204,85
32,225,24
257,82,3
257,128,15
257,133,28
32,242,93
32,256,88
257,137,75
257,146,3
32,258,38
32,264,21
257,149,23
32,266,14
32,270,92
257,192,42
257,196,56
32,275,95
257,212,99
32,276,7
32,277,47
257,224,79
257,256,72
32,288,45
32,289,85
257,289,95
257,303,34
32,296,19
32,323,40
257,368,44
32,330,70
32,352,62
257,392,24
257,418,45
32,353,63
259,0,47
32,372,14
32,385,60
259,16,46
259,17,91
32,392,60
32,393,56
259,28,96
32,396,8
32,400,26
259,49,66
259,92,20
32,402,27
32,406,53
259,128,46
32,456,95
259,136,18
259,209,30
32,464,57
34,0,92
34,1,4
34,2,49
259,256,39
34,4,76
34,7,28
259,272,58
34,11,41
261,0,41
261,6,85
34,12,15
34,16,17
261,16,24
34,32,61
34,40,81
261,92,93
261,104,88
34,44,9
34,51,55
261,166,38
34,64,87
34,68,55
261,256,21
261,340,14
34,80,100
261,358,92
34,92,72
34,93,25
261,361,95
261,466,7
34,128,91
34,129,41
263,0,47
34,132,39
34,136,5
263,57,45
263,400,85
265,0,19
34,144,7
34,192,98
265,4,40
265,32,70
34,198,16
34,252,62
265,40,62
265,130,63
34,256,57
34,257,93
265,193,14
34,258,41
34,272,10
265,264,60
265,282,60
34,274,87
267,1,56
34,320,97
34,336,53
267,2,8
267,14,26
34,353,91
34,392,45
269,0,27
34,408,28
34,492,18
269,80,53
36,0,85
269,256,95
269,306,57
36,1,95
36,2,34
273,0,92
36,3,98
36,4,75
273,3,4
273,48,49
36,16,94
36,17,4
273,96,76
36,18,61
273,144,28
273,186,41
36,21,1
36,25,55
273,257,15
36,32,84
36,33,25
273,292,17
275,17,61
275,236,81
36,64,97
36,68,77
275,296,9
36,73,63
36,97,53
277,8,55
277,160,87
36,115,83
281,10,55
281,36,100
36,128,13
36,132,69
281,264,72
36,140,96
36,144,69
36,160,61
36,194,36
36,229,30
283,352,25
36,259,48
283,448,91
285,128,41
36,320,84
36,328,82
289,0,39
36,338,38
36,384,80
289,3,5
289,7,7
38,0,62
289,17,98
38,70,7
38,72,17
289,44,16
289,66,62
38,130,56
38,162,92
289,70,57
289,136,93
38,257,14
38,289,82
289,256,41
38,400,86
291,58,10
291,128,87
40,0,69
291,164,97
40,1,42
40,2,86
291,251,53
291,321,91
40,7,24
40,10,26
293,19,45
293,74,28
40,14,10
40,17,72
293,146,18
40,18,2
40,21,25
293,192,85
293,196,95
40,24,25
40,32,36
293,322,34
40,48,89
40,64,93
293,384,98
297,42,75
40,74,83
297,132,94
40,85,57
40,130,53
299,18,4
299,64,61
40,144,71
40,146,39
303,21,1
40,147,52
40,160,54
305,42,55
305,74,84
40,208,72
40,210,41
307,2,25
309,288,97
40,256,86
313,4,77
40,258,33
40,259,47
315,320,63
321,0,53
40,262,2
40,288,40
321,4,83
40,290,39
40,320,67
321,10,13
321,16,69
40,434,21
40,486,76
321,144,96
42,2,35
321,240,69
321,256,61
42,20,15
42,21,61
321,266,36
321,352,30
42,32,10
42,160,40
323,54,48
42,320,22
325,0,84
44,0,82
44,4,93
44,8,98
44,98,6
44,200,80
325,2,82
325,8,38
44,384,86
44,412,50
325,16,80
325,36,62
46,69,14
325,81,7
46,128,95
46,145,54
325,94,17
46,146,84
46,260,33
325,259,56
327,128,92
48,0,6
329,24,14
329,34,82
48,2,90
48,4,4
331,384,86
48,10,46
48,24,75
337,0,69
48,28,89
48,32,45
337,68,42
337,168,86
48,36,76
48,40,28
337,196,24
337,332,26
48,64,83
341,2,10
48,96,94
48,106,1
48,132,10
341,4,72
341,16,2
48,136,80
48,194,15
343,1,25
48,219,22
48,230,90
347,34,25
349,338,36
48,256,6
353,1,89
48,261,95
48,305,23
353,2,93
48,347,50
48,384,93
353,70,83
353,82,57
48,433,80
48,480,29
353,96,53
353,124,71
353,128,39
50,1,30
353,146,52
353,324,54
50,16,29
355,10,72
355,321,41
50,64,42
50,136,24
357,16,86
50,140,82
357,18,33
369,10,47
50,144,78
50,158,8
369,64,2
50,168,87
369,135,40
50,256,67
52,0,64
373,98,39
385,0,67
52,2,85
385,5,21
52,5,41
52,6,4
385,14,76
385,30,35
52,12,29
385,40,15
52,74,68
52,114,31
385,68,61
52,145,63
385,70,10
385,96,40
52,184,13
52,280,31
385,128,22
385,136,82
52,289,72
385,146,93
385,155,98
52,330,92
54,0,97
54,17,45
54,44,81
385,264,6
54,132,2
54,256,39
385,481,80
387,0,86
54,268,55
387,32,50
56,0,51
387,146,14
387,165,95
56,4,83
56,32,34
389,8,54
56,34,79
389,403,84
391,2,33
56,53,13
56,68,62
391,324,6
393,18,90
56,76,73
395,64,4
56,81,88
56,117,96
399,5,46
56,147,50
401,20,75
401,192,89
56,148,48
401,256,45
56,189,34
56,192,68
401,272,76
403,1,28
56,265,11
403,48,83
405,2,94
56,268,18
56,276,60
405,67,1
56,280,66
58,0,46
407,448,10
58,2,79
417,0,80
417,27,15
58,8,96
417,384,22
58,17,60
58,72,91
421,8,90
421,16,6
58,202,79
58,257,31
421,162,95
427,260,23
60,0,82
427,285,50
60,182,75
433,0,93
60,198,27
62,1,15
433,58,80
449,32,29
62,136,29
451,1,30
64,0,66
451,56,29
451,80,42
451,136,24
64,1,69
451,384,82
64,2,79
64,4,48
453,192,78
453,301,8
453,360,87
64,5,3
455,177,67
64,6,10
64,8,12
455,264,64
64,9,16
457,0,85
459,17,41
64,10,34
64,13,100
463,64,4
64,16,11
465,29,29
465,272,68
64,17,35
64,18,47
465,323,31
64,19,45
467,71,63
467,256,13
64,25,2
64,26,9
481,0,31
64,32,14
487,84,72
489,16,92
64,33,61
64,37,74
491,25,97
64,44,12
64,50,39
64,56,21
64,60,71
64,68,81
64,76,51
64,77,54
64,78,62
64,98,26
64,105,80
64,106,76
64,113,6
64,128,45
64,129,97
64,130,84
64,137,45
64,144,51
64,149,45
64,167,56
64,168,66
64,172,78
64,180,55
64,192,29
64,193,12
64,240,53
64,256,25
64,258,65
64,263,61
64,264,38
64,266,25
64,272,86
64,273,1
64,277,15
64,281,7
64,288,72
64,290,47
64,292,57
64,293,25
64,296,9
64,297,34
64,308,4
64,320,36
64,324,39
64,325,1
64,326,32
64,368,75
64,384,45
64,388,82
64,426,19
64,432,100
64,474,100
66,4,97
66,12,7
66,16,80
66,18,60
66,21,59
66,28,4
66,36,25
66,37,72
66,40,93
66,44,1
66,48,57
66,52,94
66,64,68
66,96,63
66,120,17
66,128,14
66,132,72
66,134,41
66,137,22
66,160,57
66,161,96
66,256,10
66,258,96
66,275,96
66,288,41
68,0,70
68,1,40
68,2,75
68,3,40
68,18,92
68,20,26
68,32,88
68,50,98
68,64,5
68,80,48
68,89,8
68,132,8
68,137,24
68,166,79
68,192,52
68,200,24
68,234,36
68,274,97
68,288,91
68,321,50
68,448,13
70,0,5
70,3,73
70,4,53
70,10,78
70,32,30
70,66,1
70,136,87
70,145,77
70,259,96
72,0,28
72,1,98
72,2,88
72,4,54
72,16,37
72,23,79
72,24,79
72,34,25
72,36,28
72,46,83
72,48,24
72,49,35
72,54,42
72,64,47
72,92,66
72,96,45
72,128,70
72,131,53
72,152,42
72,194,61
72,240,54
72,257,54
72,263,17
72,280,27
72,321,59
72,384,94
72,455,8
74,16,59
74,20,81
74,25,84
74,64,6
74,68,60
74,132,81
74,141,93
74,144,13
74,200,69
74,258,23
74,260,43
74,272,93
74,308,2
74,324,25
74,327,68
76,0,89
76,17,18
76,18,14
76,134,54
76,326,62
76,368,84
76,392,58
76,401,3
76,417,96
78,288,11
80,0,9
80,1,64
80,2,89
80,4,19
80,6,57
80,8,96
80,10,29
80,27,37
80,29,31
80,32,34
80,47,96
80,64,63
80,128,79
80,132,60
80,138,32
80,147,1
80,152,2
80,168,24
80,200,55
80,256,78
80,258,44
80,268,43
80,272,95
80,288,57
80,291,96
80,384,57
80,392,92
80,394,5
80,432,59
82,0,39
82,1,15
82,2,67
82,18,2
82,32,56
82,97,37
82,192,59
84,0,51
84,4,65
84,32,47
84,74,34
84,136,99
84,172,95
84,258,96
84,264,29
84,320,54
84,388,27
86,4,81
86,32,8
86,38,3
86,40,35
86,320,85
86,407,46
88,4,77
88,8,80
88,16,54
88,19,24
88,22,88
88,64,46
88,128,28
88,132,46
88,278,84
88,332,95
90,12,65
90,46,38
90,72,50
90,131,1
90,320,96
92,4,52
92,18,18
92,36,94
94,37,85
94,256,16
94,283,88
96,0,33
96,2,96
96,6,94
96,17,59
96,26,76
96,36,1
96,48,13
96,50,11
96,64,37
96,66,10
96,73,87
96,97,68
96,128,64
96,133,63
96,136,55
96,144,9
96,177,90
96,196,53
96,208,44
96,216,84
96,258,69
96,264,81
96,322,85
96,386,69
96,426,28
96,434,37
96,448,38
96,460,22
98,1,21
98,18,53
98,24,9
98,36,53
98,48,100
98,132,54
98,281,64
98,298,76
98,384,54
100,1,76
100,8,86
100,16,43
100,24,86
100,32,24
100,60,62
100,72,1
100,169,86
100,258,17
100,269,9
100,296,28
100,336,21
100,386,52
102,2,63
102,33,89
104,0,85
104,3,48
104,4,9
104,8,12
104,16,84
104,64,47
104,72,33
104,160,56
104,256,51
104,288,42
106,8,61
106,21,51
106,96,47
106,277,24
106,384,26
108,12,1
108,16,51
108,48,63
108,146,95
108,192,88
110,420,38
112,0,56
112,9,88
112,16,76
112,23,24
112,30,48
112,144,3
112,287,96
114,1,52
114,136,17
114,260,84
116,3,36
116,274,64
118,5,45
118,32,99
118,385,99
120,8,43
120,12,32
120,16,7
120,440,93
124,32,25
124,128,67
126,320,95
128,0,71
128,1,42
128,2,72
128,4,23
128,8,44
128,9,34
128,10,69
128,12,84
128,14,72
128,16,77
128,17,71
128,19,99
128,20,52
128,21,71
128,22,53
128,24,48
128,32,74
128,40,69
128,44,83
128,54,9
128,61,85
128,64,27
128,66,7
128,68,83
128,69,69
128,72,90
128,73,41
128,80,14
128,82,14
128,88,7
128,98,8
128,102,37
128,105,48
128,124,80
128,129,59
128,132,44
128,136,65
128,138,28
128,152,27
128,154,88
128,160,4
128,165,49
128,168,86
128,178,55
128,192,19
128,205,38
128,228,54
128,241,92
128,256,7
128,264,37
128,272,52
128,273,91
128,281,15
128,288,11
128,289,25
128,293,36
128,321,52
128,324,66
128,336,49
128,354,66
128,384,24
128,386,56
128,388,54
128,401,24
128,416,87
128,422,12
128,448,67
128,449,52
128,453,91
128,458,93
128,465,39
130,0,46
130,1,41
130,2,25
130,16,53
130,18,12
130,25,62
130,28,6
130,33,55
130,38,20
130,55,94
130,64,7
130,66,62
130,70,9
130,128,69
130,129,39
130,132,44
130,197,20
130,256,4
130,257,44
130,260,37
130,269,79
130,288,51
130,294,90
130,384,2
132,0,38
132,1,54
132,4,68
132,5,89
132,6,96
132,8,60
132,12,79
132,16,42
132,36,53
132,64,55
132,68,94
132,70,64
132,72,69
132,80,51
132,96,18
132,98,88
132,114,45
132,128,76
132,129,50
132,142,5
132,178,44
132,262,88
132,263,100
132,264,16
132,268,43
132,274,43
132,304,52
132,325,21
132,398,93
134,10,94
134,32,75
134,46,30
134,48,47
134,56,42
134,273,70
134,389,42
134,440,54
136,0,1
136,1,35
136,2,6
136,3,55
136,8,80
136,12,21
136,18,23
136,19,31
136,20,90
136,32,63
136,35,27
136,37,66
136,48,12
136,49,83
136,65,61
136,66,51
136,71,82
136,80,28
136,98,45
136,112,24
136,128,80
136,131,17
136,142,68
136,160,25
136,164,91
136,192,50
136,194,23
136,256,85
136,258,71
136,260,64
136,272,38
136,296,71
136,306,51
136,320,95
136,352,26
138,0,30
138,4,67
138,20,100
138,73,12
138,84,56
138,98,62
138,129,90
138,192,73
138,224,25
138,256,72
138,276,86
140,0,27
140,3,5
140,32,13
140,33,23
140,60,80
140,65,92
140,96,40
140,138,48
140,161,68
140,264,82
