0,1632,40
9,649,75
0,1664,41
0,1665,78
9,657,19
0,1666,59
0,1689,78
0,1792,31
0,1795,80
0,1796,53
0,1860,30
0,1865,57
9,661,56
9,779,40
0,1888,15
9,792,89
0,1920,42
0,1923,90
9,800,95
9,820,20
0,1928,36
0,1938,66
9,912,85
0,1941,27
0,1985,41
9,960,2
9,1025,22
0,1988,81
9,1028,76
2,0,33
2,1,31
9,1032,100
9,1035,26
2,4,45
2,5,63
9,1037,63
9,1041,13
2,8,20
2,9,48
9,1042,34
9,1072,69
9,1076,73
9,1088,38
9,1158,6
2,12,97
9,1284,16
2,16,93
2,17,82
2,18,24
2,19,93
2,20,86
2,21,7
9,1295,6
9,1296,39
2,22,84
2,24,79
9,1344,13
2,28,36
2,33,42
9,1412,79
2,36,56
2,38,67
9,1458,38
9,1472,3
2,41,21
2,48,60
9,1473,34
2,52,48
2,63,77
9,1508,74
9,1553,35
2,64,74
9,1609,76
2,66,42
2,68,18
2,70,61
9,1664,100
9,1794,53
2,72,7
2,84,96
9,1858,84
2,89,53
2,96,40
9,1860,40
2,97,80
2,128,35
11,0,41
11,1,78
2,129,84
2,136,43
11,2,59
2,138,55
2,144,83
2,145,39
2,147,99
2,162,64
11,16,78
2,194,14
2,200,43
11,24,31
11,32,80
2,203,2
11,33,53
2,204,21
2,224,26
11,51,30
11,84,57
2,249,80
2,256,8
11,128,15
2,257,19
2,260,87
11,144,42
11,196,90
2,262,26
2,264,39
11,256,36
2,266,46
2,268,74
11,288,66
11,352,27
2,272,67
2,288,71
11,384,41
2,289,67
2,290,36
11,470,81
11,512,33
2,320,84
2,328,25
11,528,31
2,338,84
2,341,36
11,1024,45
11,1026,63
2,384,64
2,385,63
2,392,71
2,402,100
2,432,57
11,1040,20
11,1312,48
13,0,97
13,1,93
13,2,82
2,443,77
13,5,24
2,448,34
2,456,47
13,8,93
13,64,86
2,512,75
2,513,98
13,96,7
2,514,61
2,516,70
13,98,84
13,129,79
2,521,51
2,524,33
13,288,36
2,525,95
2,528,82
13,290,42
13,292,56
2,529,40
2,532,14
13,404,67
2,545,20
2,547,66
13,450,21
13,545,60
2,548,4
2,556,65
13,576,48
2,580,91
2,608,23
13,608,77
13,832,74
2,609,87
13,968,42
2,640,57
2,642,58
2,652,22
2,672,81
2,688,93
13,1034,18
13,1088,61
2,700,58
2,704,97
13,1156,7
2,756,56
2,770,80
13,1163,96
13,1317,53
13,1575,40
13,1604,80
13,1728,35
2,776,48
2,784,12
15,18,84
2,785,8
2,800,81
15,24,43
2,908,11
2,1024,34
15,642,55
15,1028,83
2,1025,30
2,1029,71
17,0,39
2,1032,3
2,1040,80
17,1,99
17,3,64
2,1043,3
17,5,14
2,1049,98
2,1050,61
17,8,43
2,1056,94
2,1060,63
17,26,2
17,33,21
2,1064,32
2,1065,59
17,34,26
2,1068,66
2,1071,96
17,40,80
17,64,8
2,1076,49
2,1088,40
17,69,19
2,1090,35
2,1108,57
17,71,87
17,79,26
2,1136,50
17,92,39
2,1144,56
2,1156,38
2,1160,42
2,1161,65
2,1162,86
17,108,46
17,113,74
2,1232,49
17,128,67
2,1270,96
2,1280,33
2,1284,13
17,129,71
17,134,67
2,1296,55
2,1309,13
17,145,36
17,164,84
17,170,25
17,257,84
2,1330,23
2,1412,89
17,260,36
17,274,64
2,1426,43
17,288,63
2,1488,93
2,1537,91
17,293,71
17,298,100
2,1557,74
2,1568,47
17,388,57
2,1605,40
2,1632,87
17,409,77
17,416,34
2,1745,40
2,1792,2
17,480,47
4,0,18
17,512,75
4,1,51
4,2,20
17,513,98
17,514,61
4,3,66
4,6,51
4,8,59
17,545,70
4,9,100
17,546,51
17,548,33
4,10,8
4,16,60
17,576,95
4,17,7
4,18,97
17,584,82
4,20,2
4,24,24
17,643,40
17,769,14
4,28,82
17,770,20
4,32,50
4,34,71
17,773,66
17,800,4
4,36,66
4,38,62
17,832,65
4,40,26
4,44,78
17,1024,91
4,48,84
17,1025,23
17,1026,87
4,49,14
4,64,72
17,1049,57
4,65,28
4,66,4
17,1060,58
17,1065,22
4,68,46
4,69,26
17,1076,81
4,72,44
4,97,32
4,106,66
4,112,97
17,1091,93
17,1092,58
4,115,1
4,128,16
17,1165,97
4,130,16
4,132,66
17,1184,56
17,1216,80
4,133,18
17,1220,48
17,1280,12
4,136,27
4,140,17
17,1288,8
4,144,77
4,147,86
17,1364,81
4,152,76
4,154,73
17,1450,11
17,1537,34
4,156,39
17,1538,30
4,160,99
4,164,6
17,1552,71
17,1584,3
4,180,89
4,192,21
17,1600,80
4,193,71
4,195,2
17,1665,3
17,1670,98
4,196,46
4,212,1
17,1793,61
4,227,38
4,229,59
4,256,72
4,257,17
4,258,15
4,260,69
19,0,94
4,264,43
4,265,10
19,1,63
19,4,32
4,266,52
19,8,59
4,273,8
4,276,6
19,12,66
19,18,96
4,280,53
4,304,75
19,24,49
4,312,74
4,320,18
19,105,40
19,128,35
4,324,92
4,331,100
19,148,57
4,333,87
19,256,50
19,297,56
4,336,69
4,360,37
19,512,38
4,362,62
4,371,93
19,528,42
19,553,65
4,384,76
4,386,12
19,576,86
4,387,51
19,654,49
19,832,96
4,393,16
4,418,32
4,448,21
4,450,69
4,512,78
19,834,33
4,513,73
4,514,58
19,1024,13
19,1154,55
4,516,88
19,1208,13
4,518,97
19,1360,23
19,1581,89
4,520,75
4,524,54
19,1603,43
4,528,65
21,0,93
4,532,17
4,536,63
21,2,91
21,7,74
4,545,17
21,37,47
4,549,24
21,60,40
21,133,87
4,552,21
4,569,21
21,149,40
21,162,2
4,576,50
21,194,18
21,196,51
21,198,20
21,200,66
4,579,94
4,601,90
21,261,51
21,290,59
4,604,93
4,613,45
21,305,100
4,632,76
21,338,8
4,640,13
4,641,33
21,400,60
21,642,7
4,643,37
21,736,97
4,648,6
4,674,60
4,681,48
4,707,8
4,772,27
21,800,2
21,1024,24
4,774,80
21,1026,82
4,786,28
4,792,96
21,1032,50
21,1044,71
4,800,9
21,1060,66
4,801,53
4,833,53
21,1088,62
21,1090,26
4,896,48
21,1154,78
4,897,49
4,932,27
21,1298,84
21,1636,14
4,968,2
21,1800,72
4,1024,13
23,40,28
23,96,4
4,1025,95
4,1033,64
23,128,46
4,1034,81
4,1036,70
23,160,26
4,1040,84
23,224,44
23,544,32
4,1042,1
4,1044,19
23,1024,66
23,1168,97
4,1048,29
23,1190,1
4,1051,43
4,1056,64
25,2,16
4,1058,73
4,1064,18
4,1088,76
25,5,16
25,8,66
4,1089,6
4,1090,7
25,34,18
25,127,27
25,257,17
4,1091,33
25,272,77
25,288,86
4,1096,65
4,1111,54
25,320,76
25,532,73
4,1136,40
25,576,39
4,1152,44
4,1162,85
25,644,99
25,1024,6
4,1165,20
25,1060,89
4,1178,39
4,1184,45
25,1184,21
4,1193,72
25,1312,71
25,1348,2
4,1281,43
4,1283,93
25,1540,46
4,1288,72
4,1297,22
25,1876,1
27,0,38
4,1312,94
27,130,59
4,1320,84
4,1408,16
27,238,72
4,1440,9
27,325,17
27,562,15
4,1443,17
4,1472,86
27,1044,69
4,1536,93
29,0,43
29,80,10
4,1540,69
4,1560,56
4,1568,73
4,1570,11
4,1590,19
29,194,52
29,256,8
29,515,6
29,576,53
4,1597,46
29,928,75
4,1600,81
29,1024,74
29,1856,18
4,1631,47
4,1696,3
31,512,92
4,1700,87
33,0,100
4,1792,31
4,1793,19
33,1,87
33,2,69
4,1794,92
4,1796,23
33,8,37
4,1800,62
33,12,62
33,16,93
4,1808,77
4,1823,42
33,24,76
4,1850,52
33,32,12
33,36,51
4,1873,73
33,48,16
4,1888,65
4,1928,95
33,50,32
33,64,21
4,1944,65
33,82,69
33,128,78
33,136,73
6,0,36
33,159,58
6,1,16
33,258,88
33,260,97
6,3,10
33,265,75
6,4,71
6,8,83
33,266,54
33,288,65
6,16,19
6,19,39
6,22,68
6,36,63
33,320,17
6,48,60
6,51,76
33,385,63
33,516,17
6,58,35
6,64,70
33,528,24
6,96,46
6,98,32
33,530,21
33,582,21
6,105,50
33,641,50
6,118,92
6,128,86
33,648,94
6,129,88
33,665,90
33,666,93
6,130,23
33,776,45
6,144,5
6,155,80
33,784,76
33,802,13
6,162,45
33,832,33
6,168,18
6,180,8
33,976,37
6,187,38
33,1024,6
33,1026,60
6,258,70
6,264,80
33,1029,48
6,304,54
33,1090,8
33,1096,27
6,325,16
6,416,97
33,1168,80
6,440,89
6,512,83
6,514,6
33,1200,28
33,1232,96
6,528,11
6,576,65
33,1280,9
6,624,76
6,640,2
33,1284,53
33,1288,53
6,656,85
6,833,38
33,1326,48
6,838,61
33,1424,49
33,1544,27
6,874,12
33,1546,2
6,896,25
6,928,30
33,1600,13
33,1808,95
6,1027,57
33,1858,64
6,1028,56
6,1032,32
35,0,81
6,1040,49
6,1041,94
35,2,70
35,8,84
6,1044,71
35,16,1
6,1056,23
35,20,19
6,1058,98
6,1064,50
35,37,29
35,65,43
6,1076,19
35,67,64
6,1084,67
6,1088,57
6,1105,8
6,1107,88
6,1130,89
35,69,73
35,80,18
6,1158,61
6,1176,3
35,96,76
6,1281,85
6,1313,1
35,134,6
35,304,7
6,1315,37
35,321,33
6,1322,90
35,329,65
35,336,54
6,1432,11
6,1435,54
35,384,40
6,1536,18
35,448,44
35,472,85
6,1636,64
6,1672,38
35,512,20
6,1682,55
35,546,39
35,644,45
8,0,24
35,842,72
8,1,1
35,1024,43
35,1025,93
8,2,31
35,1098,72
8,3,6
8,4,57
37,2,22
8,6,39
37,4,94
37,6,84
8,12,89
37,128,16
37,192,9
37,213,17
8,16,57
8,18,32
8,20,59
8,21,79
8,29,81
37,237,86
8,32,9
37,257,93
8,34,49
8,36,99
37,272,69
37,296,56
8,48,17
37,385,73
8,49,56
8,51,87
37,388,11
37,416,19
8,56,5
37,561,46
37,800,81
8,64,16
8,65,41
37,802,47
8,66,89
37,1032,3
8,68,68
8,70,78
37,1040,87
37,1057,31
8,72,31
37,1068,19
8,74,31
37,1280,92
37,1347,23
8,80,31
8,81,48
37,1536,62
8,83,94
37,1550,77
37,1580,42
8,84,20
8,112,54
39,0,52
8,128,18
39,1,73
8,129,20
8,130,37
8,132,23
8,136,76
8,137,75
8,140,11
39,43,65
39,330,95
8,144,85
39,808,65
8,146,6
39,1154,36
41,0,16
8,150,69
8,152,63
41,2,10
8,163,38
41,10,71
41,32,83
41,36,19
41,67,39
8,176,29
8,177,64
41,128,68
8,178,36
41,194,63
8,186,98
8,192,19
41,224,60
41,256,76
8,194,22
41,260,35
8,206,2
41,292,70
41,341,46
8,232,87
41,384,32
8,242,15
8,256,43
41,538,50
41,631,92
8,257,54
41,660,86
8,258,92
8,260,73
8,272,84
8,275,74
8,278,72
41,676,88
41,728,23
8,288,78
8,292,45
41,1034,5
8,300,25
41,1185,80
41,1312,45
8,311,47
41,1410,18
8,313,16
8,320,61
41,1537,8
41,1618,38
43,32,70
43,128,80
8,321,69
43,264,54
8,322,43
8,326,87
45,0,16
45,1,97
8,331,31
45,32,89
8,352,27
45,135,83
8,384,44
8,385,51
45,258,6
45,276,11
8,388,42
45,512,65
8,389,81
8,392,32
45,1552,76
47,8,2
8,394,5
47,16,85
8,433,69
8,448,29
47,512,38
47,1074,61
8,512,75
8,514,90
47,1804,12
8,515,30
49,0,25
8,516,61
49,2,30
8,520,56
8,523,72
49,4,57
49,5,56
8,528,67
8,529,99
8,544,96
8,545,2
8,576,72
49,8,32
8,578,67
49,32,49
49,33,94
49,34,71
8,579,79
49,58,23
49,64,98
8,592,68
8,593,44
49,65,50
8,596,77
49,138,19
49,146,67
8,600,83
8,604,56
49,181,57
8,609,45
49,212,8
8,641,26
8,648,95
49,256,88
49,264,89
8,657,27
49,294,61
8,665,4
8,708,38
49,322,3
49,515,85
8,714,30
8,720,45
49,549,1
8,768,71
49,641,37
49,646,90
8,776,61
49,1026,11
8,800,49
8,834,39
49,1033,54
49,1110,18
8,896,89
49,1169,64
8,898,24
8,905,80
8,931,70
8,992,36
8,1024,36
49,1298,38
49,1300,55
8,1025,42
49,1549,24
8,1026,2
8,1028,34
51,1,1
8,1040,89
51,194,31
51,264,6
8,1046,4
8,1056,58
51,361,57
8,1059,8
51,524,39
51,771,89
8,1060,34
8,1071,25
51,1124,57
51,1345,32
8,1076,51
8,1085,11
53,9,59
8,1088,60
53,50,79
8,1089,58
8,1097,7
53,256,81
53,547,9
8,1106,37
53,592,49
8,1120,52
8,1128,86
53,738,99
53,776,17
8,1152,40
53,1029,56
8,1156,90
8,1160,15
53,1296,87
53,1674,5
8,1200,37
55,0,16
8,1216,60
8,1225,75
8,1232,37
8,1236,98
8,1242,15
55,8,41
55,609,89
8,1280,12
55,610,68
8,1281,77
8,1282,84
55,1260,78
8,1295,48
57,12,31
57,64,31
8,1313,64
8,1317,77
57,384,31
8,1368,1
57,416,48
57,456,94
8,1408,98
8,1409,66
57,1029,20
8,1411,56
8,1492,55
57,1040,54
57,1078,18
8,1498,73
57,1092,20
8,1506,42
8,1536,31
57,1536,37
59,48,23
8,1538,75
59,128,76
8,1543,52
59,593,75
59,713,11
8,1552,90
8,1569,84
61,4,85
61,128,6
61,256,69
61,320,63
8,1576,10
61,644,38
8,1608,78
8,1728,36
8,1824,47
8,2041,18
61,1536,29
63,1028,64
10,0,77
65,0,36
10,3,61
65,1,98
10,5,6
10,8,36
65,2,19
65,3,22
10,9,87
65,8,2
10,18,42
10,32,85
65,10,87
65,12,15
10,40,1
10,65,54
65,16,43
10,72,13
65,26,54
65,32,92
10,77,37
10,96,1
65,56,73
10,104,29
65,84,84
65,96,74
10,128,13
10,132,53
65,128,72
10,148,26
65,132,78
65,153,45
10,152,30
10,173,9
65,155,25
10,199,32
65,156,47
65,194,16
10,208,54
10,242,50
10,260,14
10,278,28
10,289,53
65,198,61
10,296,56
65,228,69
65,240,43
65,249,87
10,321,64
10,484,14
65,256,31
10,518,33
65,257,27
10,524,99
10,529,61
65,260,44
65,264,51
10,563,2
65,280,42
10,576,75
10,640,73
65,294,81
65,296,32
10,649,7
65,300,5
10,656,62
10,678,60
65,301,69
65,336,29
10,716,49
65,344,75
10,768,98
10,769,12
65,384,90
65,394,30
10,784,2
65,416,61
10,882,62
65,512,56
65,516,72
10,1024,48
10,1040,54
65,536,67
65,544,99
10,1057,90
10,1080,13
10,1089,6
10,1130,15
10,1136,42
65,552,96
65,577,2
10,1154,14
10,1156,98
65,580,72
65,642,67
10,1280,48
65,678,79
10,1292,15
65,704,68
10,1304,12
10,1441,75
65,769,44
65,800,77
10,1496,67
10,1536,19
65,801,83
10,1554,90
65,1025,56
65,1036,45
10,1797,33
65,1058,26
12,1,51
65,1081,95
65,1091,27
12,6,88
12,8,93
65,1114,4
12,16,5
65,1156,38
65,1418,30
12,17,14
12,20,65
65,1428,45
12,32,11
65,1440,71
65,1536,61
12,65,75
12,66,76
65,1569,49
12,72,11
12,89,72
12,113,88
12,128,12
65,1598,39
65,1666,89
65,1673,24
65,1793,80
12,132,86
12,138,35
65,1815,70
12,140,17
12,146,75
67,0,36
12,160,99
12,200,23
67,4,36
67,11,42
12,256,90
67,32,2
12,257,41
12,258,88
67,51,34
67,64,89
12,260,39
67,72,4
12,320,88
67,160,58
67,266,8
12,328,55
12,364,2
67,272,34
12,384,14
12,452,21
67,417,25
67,428,51
12,512,20
67,512,11
12,514,4
67,516,60
12,544,5
12,576,23
67,576,58
67,593,7
12,580,43
67,651,37
12,640,97
12,642,27
12,672,57
12,769,14
12,770,37
67,1092,52
67,1108,86
12,800,83
69,0,40
12,802,89
69,1,90
12,960,48
12,976,7
69,18,15
69,25,37
12,1024,76
12,1026,11
69,33,60
12,1030,92
69,53,75
69,64,37
12,1041,63
12,1044,28
69,128,98
12,1084,66
69,132,15
69,148,12
12,1089,61
69,184,77
69,225,84
69,244,48
12,1096,50
12,1101,7
69,356,64
69,497,77
12,1106,53
69,512,1
12,1121,89
12,1153,46
69,712,98
69,774,66
12,1155,40
69,800,56
12,1160,43
12,1168,99
69,1024,55
69,1025,73
12,1200,6
69,1056,42
12,1202,16
12,1217,19
69,1556,31
69,1674,75
12,1284,61
71,0,52
12,1300,20
12,1304,41
71,5,90
12,1336,3
12,1424,17
12,1536,67
12,1538,59
71,128,84
71,133,10
12,1697,82
71,165,78
12,1764,55
12,1792,42
71,179,36
71,1194,47
12,1992,70
71,1288,18
71,1344,77
71,1346,61
14,9,54
71,1602,6
73,0,36
14,128,48
14,133,46
73,2,87
14,192,65
73,8,42
73,16,85
14,202,39
73,40,1
14,210,60
14,229,92
73,91,54
73,293,13
14,257,56
14,264,20
73,436,37
14,274,93
73,776,1
73,901,29
14,289,63
73,1056,13
14,292,25
14,344,33
73,1076,53
73,1091,26
14,496,60
73,1111,30
14,512,64
14,529,76
73,1158,9
73,1410,32
14,644,58
14,646,21
14,1048,91
14,1108,76
73,1536,54
73,1632,50
73,1792,14
73,1798,28
14,1282,81
14,1321,62
75,1,53
14,1392,68
75,64,56
14,1473,36
14,1553,30
75,128,64
14,1569,86
75,204,14
75,528,33
14,1600,46
14,1665,11
75,1048,99
14,1728,41
75,1160,61
75,1312,2
14,1825,87
75,1553,75
16,0,81
77,4,73
77,8,7
16,1,94
77,20,62
16,2,86
77,128,60
16,3,78
16,4,10
77,133,49
77,608,98
16,5,76
77,656,12
77,676,2
16,7,89
77,1028,62
77,1074,48
16,8,1
16,9,84
77,1540,54
79,73,90
16,10,60
79,160,13
79,288,6
16,11,45
16,12,46
16,14,84
16,18,78
16,20,5
81,0,15
16,32,100
16,40,5
81,1,42
16,44,62
81,2,14
81,4,98
16,48,20
16,49,47
81,8,48
16,50,90
81,18,15
81,32,12
16,64,53
16,66,8
81,36,75
16,68,9
81,37,67
81,52,19
16,69,88
16,70,90
81,85,90
16,73,95
81,128,33
81,192,51
81,279,88
81,324,93
16,80,33
16,92,100
81,326,5
81,512,14
16,100,87
81,576,65
16,104,72
16,128,32
81,772,11
81,1064,75
16,130,32
81,1088,76
16,132,9
16,136,61
81,1148,11
81,1812,72
16,140,42
16,142,37
83,1,88
16,144,49
83,2,12
16,147,94
16,152,20
16,172,9
16,173,91
16,176,65
83,4,86
83,8,35
16,192,92
83,24,17
16,199,68
16,200,21
83,33,75
83,306,99
16,201,91
16,202,24
83,673,23
83,1074,90
16,230,82
83,1154,41
16,256,63
85,320,88
16,265,70
16,266,23
85,1058,39
85,1133,88
85,1152,55
85,1364,2
16,268,15
87,5,14
16,270,77
16,272,32
87,6,21
87,704,20
16,285,54
87,1256,4
16,288,18
16,292,26
89,128,5
89,418,23
16,307,86
16,317,18
89,1544,43
16,320,64
